cod_ibge,municipio,produto,ano,vl_custeio,area_custeio,qtd_operacoes
2102358,Buritirana,"PRODUTOS AQUICOLAS (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVAÇÃO, INCLUSIVE SEGURO, IMPOSTOS ETC)",2025,23000.0,0.0,2
2102358,Buritirana,SUÍNOS,2023,12000.0,0.0,2
2102358,Buritirana,SUÍNOS,2024,32000.0,0.0,3
2102358,Buritirana,SUÍNOS,2025,38000.0,0.0,2
2102358,Buritirana,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2013,48260.8,0.0,1
2102358,Buritirana,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2014,50085.02,0.0,2
2102358,Buritirana,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2015,110587.7,0.0,3
2102358,Buritirana,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2016,14158.27,0.0,2
2102358,Buritirana,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2017,107695.02,0.0,6
2102358,Buritirana,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2019,9919.16,0.0,1
2102358,Buritirana,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2020,1004752.11,0.0,4
2102358,Buritirana,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2021,43462.270000000004,0.0,7
2102358,Buritirana,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2022,140698.66,0.0,14
2102358,Buritirana,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2023,133241.16,76.9,7
2102358,Buritirana,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2024,33067.4,220.79,5
2102358,Buritirana,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2025,132512.0,105.08,6
2102374,Cachoeira Grande,AGROARTESANATO,2021,21000.0,0.0,3
2102374,Cachoeira Grande,AGROARTESANATO,2022,46000.0,0.0,3
2102374,Cachoeira Grande,AGROARTESANATO,2023,18000.0,0.0,3
2102374,Cachoeira Grande,BOVINOS,2021,75152.38,73.24,3
2102374,Cachoeira Grande,BOVINOS,2023,40000.0,3.24,2
2102374,Cachoeira Grande,BOVINOS,2024,15000.0,0.94,1
2102374,Cachoeira Grande,BOVINOS,2025,15000.0,0.0,1
2102374,Cachoeira Grande,PEIXE,2023,10000.0,1.0,1
2102374,Cachoeira Grande,"PESCADO (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVACAO, INCLUSIVE SEGURO, IMPOSTOS, FRETES ETC)",2023,6000.0,0.0,1
2102408,Cajapió,BOVINOS,2017,10000.0,0.0,1
2102408,Cajapió,BOVINOS,2018,14000.0,0.0,3
2102408,Cajapió,BOVINOS,2019,40000.0,9.7,2
2102408,Cajapió,BOVINOS,2020,45000.0,51.31,5
2102408,Cajapió,BOVINOS,2021,30000.0,0.0,4
2102408,Cajapió,BOVINOS,2022,30000.0,0.0,5
2102408,Cajapió,BOVINOS,2024,58000.0,1.0,6
2102408,Cajapió,BOVINOS,2025,12000.0,0.0,1
2102408,Cajapió,OVINOS,2019,4000.0,2.0,1
2102408,Cajapió,PESCADO,2025,8000.0,0.0,1
2102408,Cajapió,"PRODUTOS AQUICOLAS (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVAÇÃO, INCLUSIVE SEGURO, IMPOSTOS ETC)",2025,27000.0,0.0,2
2102507,Cajari,AGROARTESANATO,2020,5000.0,0.0,1
2102507,Cajari,AGROARTESANATO,2022,6000.0,0.0,1
2102507,Cajari,AVES,2025,8000.0,0.0,1
2102507,Cajari,BOVINOS,2014,300000.0,0.0,1
2102507,Cajari,BOVINOS,2015,889035.49,0.0,2
2102507,Cajari,BOVINOS,2018,188823.28,0.0,3
2102507,Cajari,BOVINOS,2021,322165.88,278.23,3
2102507,Cajari,BOVINOS,2022,153000.0,123.78,5
2102507,Cajari,BOVINOS,2023,401535.53,132.25,5
2102507,Cajari,BOVINOS,2024,945320.0,352.99,6
2102507,Cajari,BOVINOS,2025,754767.1,213.8,8
2102507,Cajari,BÚFALOS (BUBALINOS),2015,52730.16,0.0,1
2102507,Cajari,BÚFALOS (BUBALINOS),2022,32400.0,116.98,1
2102507,Cajari,BÚFALOS (BUBALINOS),2023,80000.0,62.76,3
2102507,Cajari,BÚFALOS (BUBALINOS),2024,30800.0,14.56,1
2102507,Cajari,BÚFALOS (BUBALINOS),2025,120000.0,29.08,2
2102507,Cajari,"MEDICAMENTOS, RAÇÕES E INSUMOS",2015,29400.0,0.0,1
2102507,Cajari,"MEDICAMENTOS, RAÇÕES E INSUMOS",2016,29400.0,0.0,2
2102507,Cajari,"MEDICAMENTOS, RAÇÕES E INSUMOS",2017,14700.0,0.0,1
2102507,Cajari,"MEDICAMENTOS, RAÇÕES E INSUMOS",2018,34200.0,0.0,2
2102507,Cajari,"MEDICAMENTOS, RAÇÕES E INSUMOS",2019,19500.0,0.0,1
2102507,Cajari,PASTAGEM,2021,97400.0,157.68,3
2102507,Cajari,PESCADO,2025,127000.0,0.15,5
2102507,Cajari,PISCICULTURA (CULTIVO DE PEIXE),2014,389258.32,0.0,4
2102507,Cajari,PISCICULTURA (CULTIVO DE PEIXE),2015,9600.0,0.0,1
2102507,Cajari,PISCICULTURA (CULTIVO DE PEIXE),2016,9600.0,0.0,2
2102507,Cajari,PISCICULTURA (CULTIVO DE PEIXE),2017,4800.0,0.0,1
2102507,Cajari,PISCICULTURA (CULTIVO DE PEIXE),2018,4800.0,0.0,1
2102507,Cajari,PISCICULTURA (CULTIVO DE PEIXES),2019,19500.0,0.0,1
2102507,Cajari,"PRODUTOS AQUICOLAS (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVAÇÃO, INCLUSIVE SEGURO, IMPOSTOS ETC)",2021,150000.0,97.16,1
2102507,Cajari,"PRODUTOS AQUICOLAS (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVAÇÃO, INCLUSIVE SEGURO, IMPOSTOS ETC)",2022,150000.0,96.52,1
2102507,Cajari,"PRODUTOS AQUICOLAS (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVAÇÃO, INCLUSIVE SEGURO, IMPOSTOS ETC)",2025,18000.0,0.0,2
2102507,Cajari,SUÍNOS,2025,25000.0,0.0,3
2102507,Cajari,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2023,15650.0,1.62,1
2102507,Cajari,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2024,20650.0,0.75,2
2102507,Cajari,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2025,22000.0,2.3,1
2102556,Campestre Do Maranhão,AQUISIÇÃO DE INSUMOS,2014,3010.0,0.0,1
2102556,Campestre Do Maranhão,AVES,2025,6000.0,0.0,1
2102556,Campestre Do Maranhão,BOVINOS,2013,1791324.94,0.0,6
2102556,Campestre Do Maranhão,BOVINOS,2014,1309801.2,0.0,6
2102556,Campestre Do Maranhão,BOVINOS,2015,3964329.1799999997,0.0,8
2102556,Campestre Do Maranhão,BOVINOS,2016,2151998.06,0.0,6
2102556,Campestre Do Maranhão,BOVINOS,2017,8534003.11,0.0,10
2102556,Campestre Do Maranhão,BOVINOS,2018,4891161.59,0.0,10
2102556,Campestre Do Maranhão,BOVINOS,2019,2631380.7600000002,3046.59,7
2102556,Campestre Do Maranhão,BOVINOS,2020,2501669.77,1611.59,12
2102556,Campestre Do Maranhão,BOVINOS,2021,6756821.91,3372.24,16
2102556,Campestre Do Maranhão,BOVINOS,2022,10006534.49,3019.94,22
2102556,Campestre Do Maranhão,BOVINOS,2023,17091927.71,2523.75,20
2102556,Campestre Do Maranhão,BOVINOS,2024,8363996.11,1497.82,21
2102556,Campestre Do Maranhão,BOVINOS,2025,5677936.3,1099.05,17
2102556,Campestre Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2013,8164.72,0.0,1
2102556,Campestre Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2014,16348.49,0.0,4
2102556,Campestre Do Maranhão,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2013,79779.08,0.0,3
2102556,Campestre Do Maranhão,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2014,44562.1,0.0,1
2102556,Campestre Do Maranhão,MILHO,2013,1095802.17,0.0,7
2102556,Campestre Do Maranhão,MILHO,2014,1042428.91,0.0,6
2102556,Campestre Do Maranhão,MILHO,2015,1533573.13,636.96,5
2102556,Campestre Do Maranhão,MILHO,2016,2391968.52,1164.83,3
2102556,Campestre Do Maranhão,MILHO,2017,3006238.45,1525.01,3
2102556,Campestre Do Maranhão,MILHO,2018,2347747.28,939.4000000000001,3
2102556,Campestre Do Maranhão,MILHO,2023,727723.87,104.5,1
2102556,Campestre Do Maranhão,MILHO,2024,873268.64,125.41,1
2102556,Campestre Do Maranhão,MILHO,2025,7617729.67,1623.42,4
2102556,Campestre Do Maranhão,OUTROS ANIMAIS,2014,3214.8,0.0,1
2102556,Campestre Do Maranhão,PASTAGEM,2014,3250.0,0.0,1
2102556,Campestre Do Maranhão,PASTAGEM,2015,3250.0,0.0,1
2102556,Campestre Do Maranhão,PASTAGEM,2017,117600.0,0.0,1
2102556,Campestre Do Maranhão,PASTAGEM,2018,5150.0,1.0,1
2102556,Campestre Do Maranhão,PASTAGEM,2020,234985.62,335.93,2
2102556,Campestre Do Maranhão,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2014,800.0,0.0,1
2102556,Campestre Do Maranhão,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2017,1152.22,0.0,1
2102556,Campestre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2014,29700.74,0.0,3
2102556,Campestre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2015,32915.54,0.0,2
2102556,Campestre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2016,36665.54,0.0,2
2102556,Campestre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2017,105493.4,0.0,2
2102556,Campestre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2018,100157.9,0.0,1
2102556,Campestre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2019,100157.9,0.0,1
2102556,Campestre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2020,116767.9,0.0,2
2102556,Campestre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2021,100157.9,0.0,1
2102556,Campestre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2022,181307.9,0.0,3
2102556,Campestre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2023,78030.0,0.0,1
2102556,Campestre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2024,77647.5,131.29,1
2102556,Campestre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2025,79647.5,122.18,2
2102606,Cândido Mendes,BOVINOS,2018,20000.0,0.0,2
2102606,Cândido Mendes,BOVINOS,2019,100000.0,404.95,10
2102606,Cândido Mendes,BOVINOS,2020,408828.62,503.53999999999996,11
2102606,Cândido Mendes,BOVINOS,2021,448900.0,306.69,14
2102606,Cândido Mendes,BOVINOS,2022,1516965.01,425.68,16
2102606,Cândido Mendes,BOVINOS,2023,3602282.51,1360.4099999999999,17
2102606,Cândido Mendes,BOVINOS,2024,3691693.03,1174.33,17
2102606,Cândido Mendes,BOVINOS,2025,2720907.86,665.64,12
2102606,Cândido Mendes,CAPITAL DE GIRO,2019,14000.0,0.0,1
2102606,Cândido Mendes,CAPITAL DE GIRO,2020,14000.0,0.0,1
2102606,Cândido Mendes,"MANDIOCA (AIPIM, MACAXEIRA)",2013,3414.96,0.0,1
2102606,Cândido Mendes,OUTROS PRODUTOS,2013,90774.86,0.0,1
2102606,Cândido Mendes,OVINOS,2019,5000.0,23.35,1
2102606,Cândido Mendes,PASTAGEM,2019,5000.0,4.0,1
2102606,Cândido Mendes,SUÍNOS,2022,6000.0,0.0,1
2102606,Cândido Mendes,SUÍNOS,2023,6000.0,0.0,1
2102606,Cândido Mendes,SUÍNOS,2024,6000.0,0.0,1
2102606,Cândido Mendes,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2022,1540.0,0.0,2
2102606,Cândido Mendes,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2024,199231.2,159.76,1
2102705,Cantanhede,ARROZ,2013,8258.05,0.0,2
2102705,Cantanhede,BOVINOS,2013,343554.17000000004,0.0,4
2102705,Cantanhede,BOVINOS,2014,328193.55,0.0,4
2102705,Cantanhede,BOVINOS,2015,247297.96,0.0,3
2102705,Cantanhede,BOVINOS,2016,337812.98,0.0,4
2102705,Cantanhede,BOVINOS,2017,266728.23,0.0,4
2102705,Cantanhede,BOVINOS,2018,209473.72,0.0,7
2102705,Cantanhede,BOVINOS,2019,139447.23,258.90999999999997,3
2102705,Cantanhede,BOVINOS,2020,271427.91000000003,628.66,4
2102705,Cantanhede,BOVINOS,2021,173958.87,134.9,3
2102705,Cantanhede,BOVINOS,2022,165537.83000000002,167.1,3
2102705,Cantanhede,BOVINOS,2023,425374.15,376.82,6
2102705,Cantanhede,BOVINOS,2024,792031.23,534.67,7
2102705,Cantanhede,BOVINOS,2025,582892.35,384.59,4
2102705,Cantanhede,CUSTEIO DE MODALIDADE NÃO AGROPECUÁRIA,2015,32700.0,0.0,1
2102705,Cantanhede,"MANDIOCA (AIPIM, MACAXEIRA)",2013,156245.52000000002,0.0,5
2102705,Cantanhede,"MANDIOCA (AIPIM, MACAXEIRA)",2014,13695.0,0.0,1
2102705,Cantanhede,"MANDIOCA (AIPIM, MACAXEIRA)",2015,108265.86000000002,53.13,4
2102705,Cantanhede,"MANDIOCA (AIPIM, MACAXEIRA)",2016,52771.590000000004,27.939999999999998,3
2102705,Cantanhede,"MANDIOCA (AIPIM, MACAXEIRA)",2017,4940.49,2.75,1
2102705,Cantanhede,"MANDIOCA (AIPIM, MACAXEIRA)",2018,24869.359999999997,13.27,4
2102705,Cantanhede,"MANDIOCA (AIPIM, MACAXEIRA)",2019,9948.880000000001,5.2,2
2102705,Cantanhede,"MANDIOCA (AIPIM, MACAXEIRA)",2020,9981.11,5.05,2
2102705,Cantanhede,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2013,40280.0,0.0,1
2102705,Cantanhede,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2014,9912.0,0.0,1
2102705,Cantanhede,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2015,9912.0,0.0,1
2102705,Cantanhede,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2015,17202.0,0.0,1
2102705,Cantanhede,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2021,520.0,0.0,1
2102705,Cantanhede,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2024,93663.99,0.01,1
2102705,Cantanhede,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2025,93663.99,2.0,1
2102754,Capinzal Do Norte,AGROARTESANATO,2017,25000.0,0.0,2
2102754,Capinzal Do Norte,AGROARTESANATO,2018,161000.0,0.0,10
2102754,Capinzal Do Norte,AGROARTESANATO,2019,215000.0,0.0,11
2102754,Capinzal Do Norte,AGROARTESANATO,2020,164000.0,0.0,10
2102754,Capinzal Do Norte,AGROARTESANATO,2021,238200.0,0.0,13
2102754,Capinzal Do Norte,AGROARTESANATO,2022,306200.0,0.0,13
2102754,Capinzal Do Norte,AGROARTESANATO,2023,436000.0,0.0,9
2102754,Capinzal Do Norte,AGROARTESANATO,2024,610200.0,14.52,13
2102754,Capinzal Do Norte,AGROARTESANATO,2025,505000.0,0.0,12
2102754,Capinzal Do Norte,AVES,2025,20000.0,0.0,2
2102754,Capinzal Do Norte,BOVINOS,2013,13121.6,0.0,1
2102754,Capinzal Do Norte,BOVINOS,2014,112995.36,0.0,2
2102754,Capinzal Do Norte,BOVINOS,2015,133156.81,0.0,2
2102754,Capinzal Do Norte,BOVINOS,2016,34127.22,0.0,1
2102754,Capinzal Do Norte,BOVINOS,2017,753813.48,0.0,7
2102754,Capinzal Do Norte,BOVINOS,2018,151144.51,0.0,9
2102754,Capinzal Do Norte,BOVINOS,2019,3994963.04,2997.56,14
2102754,Capinzal Do Norte,BOVINOS,2020,140606.9,388.92,11
2102754,Capinzal Do Norte,BOVINOS,2021,632465.72,1140.01,9
2102754,Capinzal Do Norte,BOVINOS,2022,8226300.74,1868.8799999999999,20
2102754,Capinzal Do Norte,BOVINOS,2023,1159784.4300000002,1310.4,16
2102754,Capinzal Do Norte,BOVINOS,2024,4939984.35,734.81,25
2102754,Capinzal Do Norte,BOVINOS,2025,596948.58,80.57000000000001,8
2102754,Capinzal Do Norte,CAPITAL DE GIRO,2014,47495.8,0.0,1
2102754,Capinzal Do Norte,CAPITAL DE GIRO,2015,47495.8,0.0,1
2102754,Capinzal Do Norte,CAPITAL DE GIRO,2021,21960.0,0.0,1
2102754,Capinzal Do Norte,COCO,2013,7400.0,0.0,1
2102754,Capinzal Do Norte,COCO,2014,7400.0,0.0,1
2102754,Capinzal Do Norte,COCO,2015,7400.0,0.0,1
2102754,Capinzal Do Norte,"MANDIOCA (AIPIM, MACAXEIRA)",2013,6629.45,0.0,1
2102754,Capinzal Do Norte,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2013,51898.61,0.0,2
2102754,Capinzal Do Norte,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2014,51898.61,0.0,1
2102754,Capinzal Do Norte,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2015,26290.0,0.0,1
2102754,Capinzal Do Norte,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2017,47495.8,0.0,1
2102754,Capinzal Do Norte,PASTAGEM,2014,66500.76,0.0,1
2102754,Capinzal Do Norte,PASTAGEM,2016,66500.76,0.0,1
2102754,Capinzal Do Norte,PASTAGEM,2019,3525.0,23.5,1
2102754,Capinzal Do Norte,PASTAGEM,2021,18800.0,89.19999999999999,2
2102754,Capinzal Do Norte,PASTAGEM,2022,21960.0,62.61,1
2102754,Capinzal Do Norte,PASTAGEM,2024,21960.0,14.52,1
2102754,Capinzal Do Norte,"PETRECHOS PARA PESCA (ANZÓIS, ISCAS, CORDAS, BÓIAS, COMBUSTIVEL, REDES, MÃO-DE-OBRA ETC)",2021,27864.0,0.0,1
2102754,Capinzal Do Norte,PISCICULTURA (CULTIVO DE PEIXE),2014,49494.4,0.0,1
2102754,Capinzal Do Norte,SUÍNOS,2021,6000.0,0.0,1
2102754,Capinzal Do Norte,SUÍNOS,2022,6000.0,0.0,1
2102754,Capinzal Do Norte,SUÍNOS,2023,37960.0,0.0,4
2102754,Capinzal Do Norte,SUÍNOS,2024,151000.0,0.0,11
2102754,Capinzal Do Norte,SUÍNOS,2025,59000.0,0.11,3
2102754,Capinzal Do Norte,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2013,113996.56,0.0,2
2102754,Capinzal Do Norte,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2019,373466.19,0.0,1
2102754,Capinzal Do Norte,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2021,1140.48,0.0,1
2102754,Capinzal Do Norte,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2022,1140.48,0.0,1
2102754,Capinzal Do Norte,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2024,1140.48,14.52,1
2102804,Carolina,AQUISIÇÃO DE INSUMOS,2017,19989.84,0.0,1
2102804,Carolina,ARROZ,2014,248095.19,0.0,2
2102804,Carolina,ARROZ,2016,259857.28,200.0,1
2102804,Carolina,ARROZ,2017,744841.9199999999,494.0,3
2102804,Carolina,ARROZ,2018,1282642.1,793.5,3
2102804,Carolina,ARROZ,2019,476856.0,300.0,1
2102804,Carolina,BOVINOS,2013,2529067.77,0.0,23
2102804,Carolina,BOVINOS,2014,4686228.09,0.0,29
2102804,Carolina,BOVINOS,2015,5934653.7,0.0,28
2102804,Carolina,BOVINOS,2016,3643527.82,0.0,23
2102804,Carolina,BOVINOS,2017,9288525.47,0.0,44
2102804,Carolina,BOVINOS,2018,5111493.15,0.0,39
2102804,Carolina,BOVINOS,2019,7544760.5,9923.02,35
2102804,Carolina,BOVINOS,2020,10307567.82,14247.24,40
2102804,Carolina,BOVINOS,2021,27371217.85,11847.28,54
2102804,Carolina,BOVINOS,2022,33961318.81,16025.29,60
2102804,Carolina,BOVINOS,2023,16658979.66,13436.17,56
2102804,Carolina,BOVINOS,2024,15371123.42,9299.7,50
2102804,Carolina,BOVINOS,2025,16505004.69,7681.4,39
2102804,Carolina,CUSTEIO DE MODALIDADE NÃO AGROPECUÁRIA,2014,36785.2,0.0,1
2102804,Carolina,CUSTEIO DE MODALIDADE NÃO AGROPECUÁRIA,2015,36785.2,0.0,1
2102804,Carolina,CUSTEIO DE MODALIDADE NÃO AGROPECUÁRIA,2016,36785.2,0.0,1
2102804,Carolina,"MANDIOCA (AIPIM, MACAXEIRA)",2013,1051546.08,0.0,5
2102804,Carolina,"MANDIOCA (AIPIM, MACAXEIRA)",2014,1071689.02,0.0,5
2102804,Carolina,"MANDIOCA (AIPIM, MACAXEIRA)",2015,514891.93,64.81,9
2102804,Carolina,"MANDIOCA (AIPIM, MACAXEIRA)",2016,399133.20999999996,211.8,7
2102804,Carolina,"MANDIOCA (AIPIM, MACAXEIRA)",2017,528998.29,268.74,9
2102804,Carolina,"MANDIOCA (AIPIM, MACAXEIRA)",2018,155621.82,69.7,5
2102804,Carolina,"MANDIOCA (AIPIM, MACAXEIRA)",2019,311724.76,133.22,6
2102804,Carolina,"MANDIOCA (AIPIM, MACAXEIRA)",2020,70215.92,28.060000000000002,2
2102804,Carolina,"MANDIOCA (AIPIM, MACAXEIRA)",2021,135690.45,51.0,4
2102804,Carolina,"MANDIOCA (AIPIM, MACAXEIRA)",2022,53303.36,19.17,2
2102804,Carolina,"MANDIOCA (AIPIM, MACAXEIRA)",2023,293359.28,67.08,3
2102804,Carolina,"MANDIOCA (AIPIM, MACAXEIRA)",2024,50931.67,11.75,2
2102804,Carolina,"MANDIOCA (AIPIM, MACAXEIRA)",2025,115505.78,25.34,3
2102804,Carolina,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2013,111785.2,0.0,1
2102804,Carolina,MILHO,2013,13970293.43,0.0,10
2102804,Carolina,MILHO,2014,19497751.689999998,0.0,15
2102804,Carolina,MILHO,2015,13139689.62,576.0,6
2102804,Carolina,MILHO,2017,4138248.4699999997,2780.66,5
2102804,Carolina,MILHO,2018,604884.02,292.73,2
2102804,Carolina,MILHO,2019,2171071.69,1124.05,2
2102804,Carolina,MILHO,2020,1925078.48,762.4200000000001,4
2102804,Carolina,MILHO,2021,1034136.07,297.4,3
2102804,Carolina,MILHO,2022,5084687.04,1194.1200000000001,7
2102804,Carolina,MILHO,2023,930422.6699999999,176.76,2
2102804,Carolina,MILHO,2024,2795725.95,785.62,7
2102804,Carolina,MILHO,2025,3609175.45,1037.71,2
2102804,Carolina,OUTROS PRODUTOS,2014,39994.0,0.0,1
2102804,Carolina,PASTAGEM,2013,11780.0,0.0,1
2102804,Carolina,PASTAGEM,2014,2400.0,0.0,1
2102804,Carolina,PASTAGEM,2017,78891.3,121.0,2
2102804,Carolina,PASTAGEM,2018,107987.67,660.0,1
2102804,Carolina,PEIXE,2022,5940.0,66.0,1
2102804,Carolina,"PETRECHOS PARA PESCA (ANZÓIS, ISCAS, CORDAS, BÓIAS, COMBUSTIVEL, REDES, MÃO-DE-OBRA ETC)",2022,5995.0,0.0,1
2102804,Carolina,"PETRECHOS PARA PESCA (ANZÓIS, ISCAS, CORDAS, BÓIAS, COMBUSTIVEL, REDES, MÃO-DE-OBRA ETC)",2023,6000.0,0.0,1
2102804,Carolina,PISCICULTURA (CULTIVO DE PEIXE),2016,49731.9,39.0,1
2102804,Carolina,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2013,100704.06,0.0,5
2102804,Carolina,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2014,24116.58,0.0,2
2102804,Carolina,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2015,89075.0,0.0,1
2102804,Carolina,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2017,2117.41,0.0,1
2102804,Carolina,SOJA,2013,16170266.5,0.0,7
2102804,Carolina,SOJA,2014,920588.85,0.0,2
2102804,Carolina,SOJA,2015,2739988.2800000003,1918.24,2
2102804,Carolina,SOJA,2016,2348360.45,1219.83,3
2102804,Carolina,SOJA,2017,17747763.98,8380.35,8
2102804,Carolina,SOJA,2018,14106490.23,6371.46,8
2102804,Carolina,SOJA,2019,6556522.35,3175.46,9
2102804,Carolina,SOJA,2020,7599203.32,3118.16,8
2102804,Carolina,SOJA,2021,25214377.349999998,7483.96,7
2102804,Carolina,SOJA,2022,46309629.89,8779.880000000001,4
2102804,Carolina,SOJA,2023,14826105.06,3108.48,11
2102804,Carolina,SOJA,2024,20759406.55,4465.17,12
2102804,Carolina,SOJA,2025,8547492.030000001,1778.06,4
2102804,Carolina,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2017,13494.8,0.0,1
2102804,Carolina,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2022,43614.36,0.0,2
2102804,Carolina,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2023,301167.5,120.61,4
2102804,Carolina,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2024,298458.9,376.9,2
2102804,Carolina,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2025,721341.75,665.26,4
2102903,Carutapera,ABELHA,2020,9702.67,0.0,1
2102903,Carutapera,ABELHA,2022,30297.93,1.03,1
2102903,Carutapera,AGROARTESANATO,2021,5000.0,0.0,1
2102903,Carutapera,AQUISIÇÃO DE INSUMOS,2015,601155.33,0.0,1
2102903,Carutapera,AVES,2020,5000.0,1.7,1
2102903,Carutapera,AVES,2021,23000.0,0.0,3
2102903,Carutapera,AVES,2022,24000.0,0.0,4
2102903,Carutapera,AVES EXCETO GALINÁCEOS,2021,5000.0,2.0,1
2102903,Carutapera,AVES EXCETO GALINÁCEOS,2022,6000.0,2.0,1
2102903,Carutapera,BOVINOS,2013,2832415.4699999997,0.0,6
2102903,Carutapera,BOVINOS,2014,2030196.12,0.0,5
2102903,Carutapera,BOVINOS,2015,3427273.23,0.0,8
2102903,Carutapera,BOVINOS,2016,911672.01,0.0,4
2102903,Carutapera,BOVINOS,2017,1451606.71,0.0,6
2102903,Carutapera,BOVINOS,2018,265389.7,0.0,5
2102903,Carutapera,BOVINOS,2019,958800.0,1264.62,15
2102903,Carutapera,BOVINOS,2020,212700.0,490.28000000000003,5
2102903,Carutapera,BOVINOS,2021,2801696.8,1742.24,18
2102903,Carutapera,BOVINOS,2022,6335675.51,2393.08,18
2102903,Carutapera,BOVINOS,2023,34520316.25,11550.0,36
2102903,Carutapera,BOVINOS,2024,11252704.91,3901.04,32
2102903,Carutapera,BOVINOS,2025,6875390.5,1868.16,17
2102903,Carutapera,GALINÁCEOS,2021,374000.0,2.0,2
