municipio,produto,ano,vl_invest,area_invest,qtd_operacoes
Itinga Do Maranhão,TRATOR,2016,421020.0,0.0,1
Itinga Do Maranhão,TRATOR,2017,1329700.0,0.0,6
Itinga Do Maranhão,TRATOR,2018,1397300.0,0.0,4
Itinga Do Maranhão,TRATOR,2019,360000.0,0.0,2
Itinga Do Maranhão,TRATOR,2020,2364530.0,0.0,8
Itinga Do Maranhão,TRATOR,2021,10303426.52,0.0,12
Itinga Do Maranhão,TRATOR,2022,14913534.35,0.0,4
Itinga Do Maranhão,TRATOR,2023,12160364.54,0.0,4
Itinga Do Maranhão,TRATOR,2024,9442300.0,0.0,4
Itinga Do Maranhão,TRATOR,2025,2860800.0,0.0,5
Itinga Do Maranhão,TURISMO E LAZER RURAL,2020,1658.94,0.0,1
Itinga Do Maranhão,VEÍCULO AÉREO NÃO TRIPULADO (DRONE),2023,472374.7,0.0,2
Itinga Do Maranhão,VEÍCULO AÉREO NÃO TRIPULADO (DRONE),2024,230000.0,0.0,1
Itinga Do Maranhão,VEÍCULO AÉREO NÃO TRIPULADO (DRONE),2025,247000.0,0.0,1
Itinga Do Maranhão,"ÔNIBUS, MICRO-ÔNIBUS E VANS",2021,131750.0,0.0,1
Jatobá,ADUBAÇÃO INTENSIVA DO SOLO,2019,38100.0,138.0,1
Jatobá,AGROARTESANATO,2015,3000.0,0.0,1
Jatobá,AGROARTESANATO,2019,39185.0,0.0,5
Jatobá,AGROARTESANATO,2020,30000.0,0.0,5
Jatobá,AGROARTESANATO,2021,45000.0,0.0,6
Jatobá,AGROARTESANATO,2022,36000.0,0.0,5
Jatobá,AGROARTESANATO,2023,32000.0,0.0,4
Jatobá,AGROARTESANATO,2024,48800.0,0.0,5
Jatobá,AGROINDÚSTRIA,2018,3880.0,0.0,1
Jatobá,AGROINDÚSTRIA,2019,1000.0,0.0,2
Jatobá,AGROINDÚSTRIA,2024,100.0,29.33,1
Jatobá,APICULTURA,2020,5000.0,0.0,1
Jatobá,APICULTURA,2021,5000.0,0.0,1
Jatobá,APICULTURA,2024,3000.0,0.0,1
Jatobá,APICULTURA,2025,11250.0,0.0,1
Jatobá,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2020,1350.0,0.0,2
Jatobá,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2021,3050.0,0.0,2
Jatobá,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2023,2100.0,0.0,2
Jatobá,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2024,43280.8,0.0,16
Jatobá,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2025,74529.0,0.0,13
Jatobá,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2017,5000.0,0.0,1
Jatobá,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2024,5200.0,0.0,1
Jatobá,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2025,3100.0,0.0,2
Jatobá,AQUISIÇÃO DE EQUIPAMENTOS PARA MANUTENÇÃO DE VEÍCULOS,2020,5000.0,0.0,1
Jatobá,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2018,5000.0,0.0,1
Jatobá,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2021,31200.0,0.0,8
Jatobá,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2022,29320.0,0.0,6
Jatobá,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2023,8500.0,0.0,1
Jatobá,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2024,950.0,14.89,2
Jatobá,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2025,44850.0,0.0,5
Jatobá,AQUISIÇÃO DE MAQUINA(S)/EQUIPAMENTO(S) PARA EXTRAÇÃO/FABRICAÇÃO (INCLUINDO GUINCHOS E GUINDASTES),2017,6400.0,0.0,2
Jatobá,AQUISIÇÃO DE MAQUINA(S)/EQUIPAMENTO(S) PARA EXTRAÇÃO/FABRICAÇÃO (INCLUINDO GUINCHOS E GUINDASTES),2018,5000.0,0.0,1
Jatobá,AQUISIÇÃO DE MAQUINA(S)/EQUIPAMENTO(S) PARA EXTRAÇÃO/FABRICAÇÃO (INCLUINDO GUINCHOS E GUINDASTES),2019,5100.0,0.0,1
Jatobá,AQUISIÇÃO DE MAQUINA(S)/EQUIPAMENTO(S) PARA EXTRAÇÃO/FABRICAÇÃO (INCLUINDO GUINCHOS E GUINDASTES),2021,13800.0,0.0,2
Jatobá,AQUISIÇÃO DE MAQUINA(S)/EQUIPAMENTO(S) PARA EXTRAÇÃO/FABRICAÇÃO (INCLUINDO GUINCHOS E GUINDASTES),2022,2500.0,0.0,1
Jatobá,AQUISIÇÃO DE MAQUINA(S)/EQUIPAMENTO(S) PARA EXTRAÇÃO/FABRICAÇÃO (INCLUINDO GUINCHOS E GUINDASTES),2024,1000.0,0.0,1
Jatobá,AQUISIÇÃO DE MATERIAL DE ESTOCAGEM/TRANSPORTE/SACARIA/CAIXAS,2021,4400.0,0.0,3
Jatobá,AQUISIÇÃO DE SISTEMAS PARA RASTREABILIDADE DE BOVINOS E BUBALINOS,2019,500.0,0.0,1
Jatobá,AQUISIÇÃO DE SISTEMAS PARA RASTREABILIDADE DE BOVINOS E BUBALINOS,2020,5000.0,0.0,1
Jatobá,AQUISIÇÃO DE UTENSÍLIOS DOMÉSTICOS PARA USO EM MEIO RURAL,2025,24850.0,0.0,5
Jatobá,ARMAZÉM,2017,202450.0,0.0,7
Jatobá,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2017,50450.0,0.0,4
Jatobá,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2019,3750.0,0.0,2
Jatobá,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2020,8800.0,0.0,1
Jatobá,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2022,3000.0,0.0,1
Jatobá,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2025,320700.0,0.41,2
Jatobá,AVICULTURA,2013,550.0,0.0,1
Jatobá,AVICULTURA,2014,5450.0,0.0,3
Jatobá,AVICULTURA,2015,11800.0,0.0,4
Jatobá,AVICULTURA,2016,4500.0,0.0,3
Jatobá,AVICULTURA,2017,600.0,0.0,1
Jatobá,AVICULTURA,2018,5000.0,0.0,1
Jatobá,AVICULTURA,2019,10000.0,0.0,2
Jatobá,AVICULTURA,2020,6700.0,5.0,2
Jatobá,AVICULTURA,2021,3410.0,10.0,2
Jatobá,AVICULTURA,2024,5600.0,0.0,2
Jatobá,BOVINOS,2013,273240.0,0.0,11
Jatobá,BOVINOS,2014,356510.0,0.0,14
Jatobá,BOVINOS,2015,291400.0,0.0,9
Jatobá,BOVINOS,2016,129700.0,0.0,8
Jatobá,BOVINOS,2017,157950.0,0.0,9
Jatobá,BOVINOS,2018,175500.0,0.0,6
Jatobá,BOVINOS,2019,284290.0,0.0,8
Jatobá,BOVINOS,2020,431980.0,412.5,15
Jatobá,BOVINOS,2021,1038300.0,294.04,16
Jatobá,BOVINOS,2022,409195.0,92.76,15
Jatobá,BOVINOS,2023,3256895.0,1028.96,19
Jatobá,BOVINOS,2024,1433826.0,410.62,22
Jatobá,BOVINOS,2025,1353800.0,549.45,21
Jatobá,"CAIXAS DE ABELHAS, FAVOS, CENTRIFUGAS P/ EXTRAÇÃO DE MEL, FUMEGADORES",2022,24000.0,0.0,3
Jatobá,"CAIXAS DE ABELHAS, FAVOS, CENTRIFUGAS P/ EXTRAÇÃO DE MEL, FUMEGADORES",2023,18000.0,0.0,2
Jatobá,"CAIXAS DE ABELHAS, FAVOS, CENTRIFUGAS P/ EXTRAÇÃO DE MEL, FUMEGADORES",2024,20000.0,0.0,3
Jatobá,"CAIXAS DE ABELHAS, FAVOS, CENTRIFUGAS P/ EXTRAÇÃO DE MEL, FUMEGADORES",2025,3000.0,0.0,1
Jatobá,CAPITAL DE GIRO,2014,700.0,0.0,1
Jatobá,CAPITAL DE GIRO,2015,1060.0,0.0,1
Jatobá,CAPITAL DE GIRO,2017,4194.54,0.0,2
Jatobá,CAPITAL DE GIRO,2018,5000.0,0.0,2
Jatobá,CAPRINOS,2014,49500.0,0.0,3
Jatobá,CAPRINOS,2016,3000.0,0.0,1
Jatobá,CAPRINOS,2018,2500.0,0.0,1
Jatobá,"CARRETAS, CARROÇAS E VAGÕES DE CARGA, FORRAGEIROS E DEMAIS",2025,600.0,0.0,2
Jatobá,"CERCAS, ARAMADOS, TELHAS, TELAS PARA SOMBREAMENTO E COBERTURAS DE SOLO",2024,2400.0,1.0,1
Jatobá,"COLHEITADEIRAS, COLHEDEIRAS E ARRANCADEIRAS",2013,66425.0,0.0,4
Jatobá,"COLHEITADEIRAS, COLHEDEIRAS E ARRANCADEIRAS",2014,2200.0,0.0,1
Jatobá,"CONSTRUÇÃO/RECUPERAÇÃO BARRAGEM/TANQUE, SISTEMAS CAPTAÇÃO DE ÁGUA",2025,310030.0,1.0,5
Jatobá,CORREÇÃO INTENSIVA DO SOLO,2021,2415090.0,568.69,1
Jatobá,CORREÇÃO INTENSIVA DO SOLO,2023,1139241.38,362.4,2
Jatobá,CORREÇÃO INTENSIVA DO SOLO,2024,1262822.73,368.09000000000003,2
Jatobá,DESPOLPADOR,2025,4700.0,0.0,2
Jatobá,ESCOLAS RURAIS,2019,1500.0,0.0,1
Jatobá,ESCOLAS RURAIS,2021,8906.939999999999,0.0,2
Jatobá,ESCOLAS RURAIS,2022,3905.8,0.0,1
Jatobá,ESCOLAS RURAIS,2023,4353.0,0.0,1
Jatobá,ESCOLAS RURAIS,2024,15000.0,24.73,1
Jatobá,"ESTUFAS/VIVEIROS (ILUMIN. ARTIFICIAL, MUDAS, SEMENTES, SACOS, TALAGARÇAS, BANDEJAS, VASOS)",2019,1750.0,0.0,1
Jatobá,"ESTUFAS/VIVEIROS (ILUMIN. ARTIFICIAL, MUDAS, SEMENTES, SACOS, TALAGARÇAS, BANDEJAS, VASOS)",2024,800.0,0.0,1
Jatobá,"ESTUFAS/VIVEIROS (ILUMIN. ARTIFICIAL, MUDAS, SEMENTES, SACOS, TALAGARÇAS, BANDEJAS, VASOS)",2025,1500.0,0.0,1
Jatobá,GRANJAS AVÍCOLAS,2017,5000.0,0.0,1
Jatobá,GRANJAS AVÍCOLAS,2018,5000.0,0.0,1
Jatobá,GRANJAS AVÍCOLAS,2021,770.0,0.0,1
Jatobá,GRANJAS DE SUÍNOS,2021,4000.0,0.0,1
Jatobá,GRANJAS DE SUÍNOS,2023,14500.0,0.0,3
Jatobá,"IMPLANTAÇÃO DE TECNOLOGIAS DE ENERGIA RENOVÁVEL, AMBIENTAL E PEQUENAS APLICAÇÕES HIDROENERGÉTICAS",2024,1300.0,0.0,3
Jatobá,"IMPLANTAÇÃO DE TECNOLOGIAS DE ENERGIA RENOVÁVEL, AMBIENTAL E PEQUENAS APLICAÇÕES HIDROENERGÉTICAS",2025,1100.0,21.54,3
Jatobá,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2020,96600.0,0.0,8
Jatobá,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2021,86270.0,0.0,9
Jatobá,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2022,84650.0,0.0,8
Jatobá,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2023,150310.0,0.0,10
Jatobá,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2024,132000.0,0.0,11
Jatobá,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2025,15700.0,0.0,2
Jatobá,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2019,5300.0,0.0,2
Jatobá,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2020,10400.0,0.0,2
Jatobá,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2021,21800.0,0.0,7
Jatobá,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2022,20500.0,0.0,5
Jatobá,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2024,15400.0,0.0,3
Jatobá,IRRIGAÇÃO,2013,10100.0,0.0,4
Jatobá,IRRIGAÇÃO,2019,3250.0,0.0,2
Jatobá,IRRIGAÇÃO,2024,700.0,0.0,1
Jatobá,IRRIGAÇÃO,2025,17450.0,0.0,8
Jatobá,"IRRIGAÇÃO/LIXIVIAÇÃO (GOTEJADOR, ASPERSOR, NEBULIZADOR, EXAUSTOR, VENTILADOR, MANGUEIRAS, CANAIS ET)",2025,60800.0,0.0,4
Jatobá,LAVADOR,2015,650.0,0.0,1
Jatobá,MESA PARA DESCABEÇAMENTO DE PESCADO,2018,1120.0,0.0,1
Jatobá,MÁQUINAS E IMPLEMENTOS,2013,37060.0,0.0,3
Jatobá,MÁQUINAS E IMPLEMENTOS,2016,36820.0,0.0,2
Jatobá,MÁQUINAS E IMPLEMENTOS,2017,78400.0,0.0,2
Jatobá,MÁQUINAS E IMPLEMENTOS,2018,251300.0,0.0,8
Jatobá,MÁQUINAS E IMPLEMENTOS,2020,538400.0,0.0,1
Jatobá,MÁQUINAS E IMPLEMENTOS,2021,1777535.0,0.0,3
Jatobá,MÁQUINAS E IMPLEMENTOS,2022,246800.0,0.0,2
Jatobá,MÁQUINAS E IMPLEMENTOS,2023,68259.39,0.0,1
Jatobá,MÁQUINAS E IMPLEMENTOS,2024,85184.0,15.73,3
Jatobá,MÁQUINAS E IMPLEMENTOS,2025,118768.25,0.0,7
Jatobá,"MÁQUINAS, APARELHOS E INSTRUMENTOS",2014,16720.0,0.0,1
Jatobá,"MÁQUINAS, APARELHOS E INSTRUMENTOS",2017,16500.0,0.0,3
Jatobá,"MÁQUINAS, APARELHOS E INSTRUMENTOS",2018,250.0,0.0,1
Jatobá,"MÁQUINAS, APARELHOS E INSTRUMENTOS",2023,155123.0,0.0,2
Jatobá,"MÁQUINAS, APARELHOS E INSTRUMENTOS",2024,9599.0,15.36,2
Jatobá,"MÁQUINAS, APARELHOS E INSTRUMENTOS",2025,43000.0,0.0,1
Jatobá,"MÁQUINAS, APARELHOS E INSTRUMENTOS PARA PROCESSAMENTO E BENEFICIAMENTO  DE  PRODUTOS",2025,39400.0,0.0,9
Jatobá,OUTRAS APLICAÇÕES,2014,27750.0,0.0,4
Jatobá,OUTRAS APLICAÇÕES,2015,265639.0,0.0,11
Jatobá,OUTRAS APLICAÇÕES,2016,68400.0,0.0,7
Jatobá,OUTRAS APLICAÇÕES,2017,65800.0,0.0,1
Jatobá,OUTRAS APLICAÇÕS DE INVESTIMENTO AGRÍCOLA,2013,95250.0,0.0,1
Jatobá,OUTRAS APLICAÇÕS DE INVESTIMENTO AGRÍCOLA,2014,32640.0,0.0,1
Jatobá,OUTRAS APLICAÇÕS DE INVESTIMENTO AGRÍCOLA,2015,11951.0,0.0,4
Jatobá,OUTRAS APLICAÇÕS DE INVESTIMENTO AGRÍCOLA,2016,4000.0,0.0,1
Jatobá,OUTRAS APLICAÇÕS DE INVESTIMENTO AGRÍCOLA,2017,4000.0,0.0,1
Jatobá,OUTRAS MÁQUINAS,2013,875.0,0.0,1
Jatobá,OUTRAS MÁQUINAS,2014,8030.0,0.0,1
Jatobá,OUTRAS MÁQUINAS,2016,27630.0,0.0,1
Jatobá,OUTRAS MÁQUINAS,2017,2600.0,0.0,1
Jatobá,OUTROS MELHORAMENTOS,2013,352902.64,0.0,10
Jatobá,OUTROS MELHORAMENTOS,2014,348053.92,0.0,8
Jatobá,OUTROS MELHORAMENTOS,2016,102156.0,0.0,3
Jatobá,OUTROS MELHORAMENTOS,2017,152770.0,0.0,3
Jatobá,PASTAGEM,2013,169218.0,0.0,7
Jatobá,PASTAGEM,2014,245625.0,0.0,6
Jatobá,PASTAGEM,2016,73008.0,70.2,2
Jatobá,PASTAGEM,2017,229054.0,160.0,6
Jatobá,PASTAGEM,2018,75056.0,71.4,3
Jatobá,PASTAGEM,2019,192902.0,184.8,2
Jatobá,PASTAGEM,2020,54927.0,25.0,1
Jatobá,PASTAGEM,2021,756680.0,448.55,7
Jatobá,PASTAGEM,2022,40230.0,27.04,1
Jatobá,PASTAGEM,2023,1796809.1800000002,873.23,8
Jatobá,PASTAGEM,2024,298897.5,251.17000000000002,12
Jatobá,PASTAGEM,2025,188121.56,71.47999999999999,3
Jatobá,"PERFURAÇÃO POÇO, CACIMBA/CISTERNA",2025,8250.0,0.0,1
Jatobá,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2013,3717.8900000000003,0.0,6
Jatobá,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2016,2675.92,0.0,2
Jatobá,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2017,9779.05,0.0,4
Jatobá,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2018,3716.58,0.0,2
Jatobá,PRESTAÇÃO DE SERVIÇOS NO MEIO RURAL,2019,11983.01,0.0,1
Jatobá,RAMI,2014,3500.0,0.0,1
Jatobá,"REFORMAS  DE  MÁQUINAS, APARELHOS, EQUIPAMENTOS  E VEÍCULOS, COMPRA DE PECAS E ACESSRIOS",2013,4350.0,0.0,1
Jatobá,"REFORMAS  DE  MÁQUINAS, APARELHOS, EQUIPAMENTOS  E VEÍCULOS, COMPRA DE PECAS E ACESSRIOS",2014,9000.0,0.0,2
Jatobá,"REFORMAS  DE  MÁQUINAS, APARELHOS, EQUIPAMENTOS  E VEÍCULOS, COMPRA DE PECAS E ACESSRIOS",2018,61650.0,0.0,1
Jatobá,"REFORMAS  DE  MÁQUINAS, APARELHOS, EQUIPAMENTOS  E VEÍCULOS, COMPRA DE PECAS E ACESSRIOS",2019,1750.0,0.0,1
Jatobá,"REFORMAS  DE  MÁQUINAS, APARELHOS, EQUIPAMENTOS  E VEÍCULOS, COMPRA DE PECAS E ACESSRIOS",2020,5000.0,0.0,1
Jatobá,RESIDÊNCIAS RURAIS,2019,5000.0,0.0,1
Jatobá,RESIDÊNCIAS RURAIS,2021,2000.0,0.0,1
Jatobá,RESIDÊNCIAS RURAIS,2024,8000.0,0.0,1
Jatobá,RESIDÊNCIAS RURAIS,2025,88600.0,0.0,7
Jatobá,"SISTEMAS DE CAPTAÇÃO, RETENÇÃO E APROVEITAMENTO DE ÁGUA",2013,8080.0,0.0,3
Jatobá,SUÍNOS,2013,57500.0,0.0,6
Jatobá,SUÍNOS,2014,3000.0,0.0,1
Jatobá,SUÍNOS,2015,127600.0,0.0,12
Jatobá,SUÍNOS,2016,11500.0,0.0,4
Jatobá,SUÍNOS,2017,398800.0,0.0,18
Jatobá,SUÍNOS,2018,189500.0,0.0,18
Jatobá,SUÍNOS,2019,313650.0,0.0,11
Jatobá,SUÍNOS,2020,203650.0,218.0,11
Jatobá,SUÍNOS,2021,118850.0,19.0,11
Jatobá,SUÍNOS,2022,105050.0,0.0,11
Jatobá,SUÍNOS,2023,55040.0,0.0,5
Jatobá,SUÍNOS,2024,107400.0,0.0,12
Jatobá,SUÍNOS,2025,8200.0,0.0,1
Jatobá,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2017,197370.8,0.0,6
Jatobá,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2018,116173.0,0.0,9
Jatobá,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2019,258383.1,0.0,6
Jatobá,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2020,177606.3,0.0,5
Jatobá,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2021,861255.0,0.0,15
Jatobá,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2022,241150.0,0.0,13
Jatobá,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2023,3081606.0,1392.27,19
Jatobá,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2024,636540.0,250.74,14
Jatobá,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2025,1314469.75,141.57,18
Jatobá,TRATOR,2013,215100.0,0.0,2
Jatobá,TRATOR,2014,106200.0,0.0,1
Jatobá,TRATOR,2016,117000.0,0.0,1
Jatobá,TRATOR,2017,123800.0,0.0,1
Jatobá,TRATOR,2018,697500.0,0.0,4
Jatobá,TRATOR,2022,300000.0,0.0,1
Jatobá,TRATOR,2023,331258.78,0.0,1
Jatobá,TRATOR,2024,665000.0,0.0,2
Jatobá,TRATOR,2025,395000.0,0.0,1
Jatobá,TURISMO E LAZER RURAL,2018,1750.0,0.0,1
Jatobá,TURISMO E LAZER RURAL,2019,950.0,0.0,1
Jatobá,TURISMO E LAZER RURAL,2023,27020.0,0.0,4
Jatobá,TURISMO E LAZER RURAL,2024,10000.0,0.0,1
Jatobá,"ÔNIBUS, MICRO-ÔNIBUS E VANS",2020,85600.0,0.0,1
Jatobá,"ÔNIBUS, MICRO-ÔNIBUS E VANS",2021,267750.0,0.0,1
Jenipapo Dos Vieiras,AGROARTESANATO,2022,1909.0,0.0,2
Jenipapo Dos Vieiras,AGROINDÚSTRIA,2019,4500.0,0.0,1
Jenipapo Dos Vieiras,AGROINDÚSTRIA,2020,5000.0,0.0,1
Jenipapo Dos Vieiras,AGROINDÚSTRIA,2021,5000.0,0.0,1
Jenipapo Dos Vieiras,AGROINDÚSTRIA,2022,1591.0,0.0,1
Jenipapo Dos Vieiras,APICULTURA,2013,15183.0,0.0,1
Jenipapo Dos Vieiras,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2023,19411.0,0.0,8
Jenipapo Dos Vieiras,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2024,39560.0,40.07,16
Jenipapo Dos Vieiras,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2025,58890.0,31.759999999999998,12
Jenipapo Dos Vieiras,"AQUISIÇÃO DE DESTILADORES, FILTROS, DEPURADORES E DOSADORES",2024,150.0,0.0,1
Jenipapo Dos Vieiras,"AQUISIÇÃO DE DESTILADORES, FILTROS, DEPURADORES E DOSADORES",2025,200.0,0.0,1
Jenipapo Dos Vieiras,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2022,6915.89,0.0,2
Jenipapo Dos Vieiras,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2023,9000.0,0.0,3
Jenipapo Dos Vieiras,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2024,1230.0,16.92,4
Jenipapo Dos Vieiras,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2025,7200.0,0.0,5
Jenipapo Dos Vieiras,AQUISIÇÃO DE EQUIPAMENTOS PARA MANUTENÇÃO DE VEÍCULOS,2017,4150.0,0.0,3
Jenipapo Dos Vieiras,AQUISIÇÃO DE EQUIPAMENTOS PARA MANUTENÇÃO DE VEÍCULOS,2023,5496.5,0.0,1
Jenipapo Dos Vieiras,AQUISIÇÃO DE EQUIPAMENTOS PARA MANUTENÇÃO DE VEÍCULOS,2025,74000.0,0.0,1
Jenipapo Dos Vieiras,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2025,6663.63,0.0,1
Jenipapo Dos Vieiras,AQUISIÇÃO DE MAQUINA(S)/EQUIPAMENTO(S) PARA EXTRAÇÃO/FABRICAÇÃO (INCLUINDO GUINCHOS E GUINDASTES),2023,5000.0,0.0,1
Jenipapo Dos Vieiras,AQUISIÇÃO DE MAQUINA(S)/EQUIPAMENTO(S) PARA EXTRAÇÃO/FABRICAÇÃO (INCLUINDO GUINCHOS E GUINDASTES),2024,21185.0,39.69,5
Jenipapo Dos Vieiras,AQUISIÇÃO DE MAQUINA(S)/EQUIPAMENTO(S) PARA EXTRAÇÃO/FABRICAÇÃO (INCLUINDO GUINCHOS E GUINDASTES),2025,28019.0,18.61,6
Jenipapo Dos Vieiras,AQUISIÇÃO DE MATERIAL DE ESTOCAGEM/TRANSPORTE/SACARIA/CAIXAS,2023,280.0,0.0,1
Jenipapo Dos Vieiras,AQUISIÇÃO DE SISTEMAS PARA RASTREABILIDADE DE BOVINOS E BUBALINOS,2019,500.0,0.0,1
Jenipapo Dos Vieiras,AQUISIÇÃO DE UTENSÍLIOS DOMÉSTICOS PARA USO EM MEIO RURAL,2023,500.0,0.0,1
Jenipapo Dos Vieiras,AQUISIÇÃO DE UTENSÍLIOS DOMÉSTICOS PARA USO EM MEIO RURAL,2024,45360.0,93.18,6
Jenipapo Dos Vieiras,AQUISIÇÃO DE UTENSÍLIOS DOMÉSTICOS PARA USO EM MEIO RURAL,2025,19578.36,38.58,10
Jenipapo Dos Vieiras,ARMAZÉM,2017,1000.0,0.0,1
Jenipapo Dos Vieiras,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2023,175858.0,70.77,2
Jenipapo Dos Vieiras,BANANA,2020,32000.0,4.0,1
Jenipapo Dos Vieiras,BOVINOS,2013,2081117.0,0.0,32
Jenipapo Dos Vieiras,BOVINOS,2014,3249719.0,0.0,33
Jenipapo Dos Vieiras,BOVINOS,2015,1946791.0,0.0,28
Jenipapo Dos Vieiras,BOVINOS,2016,967246.0,0.0,13
Jenipapo Dos Vieiras,BOVINOS,2017,2995046.0,0.0,33
Jenipapo Dos Vieiras,BOVINOS,2018,2140469.0,0.0,31
Jenipapo Dos Vieiras,BOVINOS,2019,4930868.0,0.0,40
Jenipapo Dos Vieiras,BOVINOS,2020,5840848.5,2319.08,46
Jenipapo Dos Vieiras,BOVINOS,2021,5052750.0,2632.2200000000003,44
Jenipapo Dos Vieiras,BOVINOS,2022,3772700.0,1124.16,33
Jenipapo Dos Vieiras,BOVINOS,2023,8396723.66,2294.7599999999998,42
Jenipapo Dos Vieiras,BOVINOS,2024,7872504.38,1025.79,36
