municipio_id,municipio,ano,quantidade_mil_duzias,valor_mil_reais
2103505,Colinas - MA,2012,89.0,445.0
2103505,Colinas - MA,2013,90.0,407.0
2103505,Colinas - MA,2014,92.0,506.0
2103505,Colinas - MA,2015,93.0,445.0
2103505,Colinas - MA,2016,185.0,989.0
2103505,Colinas - MA,2017,179.0,968.0
2103505,Colinas - MA,2018,174.0,1044.0
2103505,Colinas - MA,2019,170.0,917.0
2103505,Colinas - MA,2020,170.0,912.0
2103505,Colinas - MA,2021,168.0,1024.0
2103505,Colinas - MA,2022,166.0,1019.0
2103505,Colinas - MA,2023,153.0,1068.0
2103505,Colinas - MA,2024,136.0,1120.0
2103554,Conceição do Lago-Açu - MA,1997,38.0,25.0
2103554,Conceição do Lago-Açu - MA,1998,38.0,26.0
2103554,Conceição do Lago-Açu - MA,1999,38.0,26.0
2103554,Conceição do Lago-Açu - MA,2000,40.0,30.0
2103554,Conceição do Lago-Açu - MA,2001,40.0,32.0
2103554,Conceição do Lago-Açu - MA,2002,43.0,53.0
2103554,Conceição do Lago-Açu - MA,2003,36.0,54.0
2103554,Conceição do Lago-Açu - MA,2004,35.0,53.0
2103554,Conceição do Lago-Açu - MA,2005,34.0,54.0
2103554,Conceição do Lago-Açu - MA,2006,34.0,54.0
2103554,Conceição do Lago-Açu - MA,2007,24.0,41.0
2103554,Conceição do Lago-Açu - MA,2008,23.0,42.0
2103554,Conceição do Lago-Açu - MA,2009,24.0,47.0
2103554,Conceição do Lago-Açu - MA,2010,22.0,67.0
2103554,Conceição do Lago-Açu - MA,2011,23.0,57.0
2103554,Conceição do Lago-Açu - MA,2012,25.0,66.0
2103554,Conceição do Lago-Açu - MA,2013,26.0,55.0
2103554,Conceição do Lago-Açu - MA,2014,28.0,61.0
2103554,Conceição do Lago-Açu - MA,2015,27.0,89.0
2103554,Conceição do Lago-Açu - MA,2016,7.0,19.0
2103554,Conceição do Lago-Açu - MA,2017,6.0,16.0
2103554,Conceição do Lago-Açu - MA,2018,6.0,18.0
2103554,Conceição do Lago-Açu - MA,2019,6.0,17.0
2103554,Conceição do Lago-Açu - MA,2020,6.0,17.0
2103554,Conceição do Lago-Açu - MA,2021,7.0,21.0
2103554,Conceição do Lago-Açu - MA,2022,7.0,27.0
2103554,Conceição do Lago-Açu - MA,2023,7.0,31.0
2103554,Conceição do Lago-Açu - MA,2024,7.0,44.0
2103604,Coroatá - MA,1995,303.0,363.0
2103604,Coroatá - MA,1996,115.0,115.0
2103604,Coroatá - MA,1997,77.0,89.0
2103604,Coroatá - MA,1998,76.0,91.0
2103604,Coroatá - MA,1999,74.0,89.0
2103604,Coroatá - MA,2000,71.0,85.0
2103604,Coroatá - MA,2001,69.0,83.0
2103604,Coroatá - MA,2002,67.0,101.0
2103604,Coroatá - MA,2003,64.0,129.0
2103604,Coroatá - MA,2004,61.0,135.0
2103604,Coroatá - MA,2005,59.0,88.0
2103604,Coroatá - MA,2006,56.0,90.0
2103604,Coroatá - MA,2007,119.0,262.0
2103604,Coroatá - MA,2008,104.0,250.0
2103604,Coroatá - MA,2009,108.0,269.0
2103604,Coroatá - MA,2010,96.0,269.0
2103604,Coroatá - MA,2011,91.0,265.0
2103604,Coroatá - MA,2012,62.0,187.0
2103604,Coroatá - MA,2013,56.0,180.0
2103604,Coroatá - MA,2014,51.0,167.0
2103604,Coroatá - MA,2015,50.0,175.0
2103604,Coroatá - MA,2016,51.0,182.0
2103604,Coroatá - MA,2017,51.0,186.0
2103604,Coroatá - MA,2018,54.0,204.0
2103604,Coroatá - MA,2019,54.0,218.0
2103604,Coroatá - MA,2020,54.0,228.0
2103604,Coroatá - MA,2021,49.0,240.0
2103604,Coroatá - MA,2022,39.0,276.0
2103604,Coroatá - MA,2023,41.0,340.0
2103604,Coroatá - MA,2024,39.0,354.0
2103703,Cururupu - MA,1995,50.0,59.0
2103703,Cururupu - MA,1996,17.0,17.0
2103703,Cururupu - MA,1997,4.0,4.0
2103703,Cururupu - MA,1998,4.0,4.0
2103703,Cururupu - MA,1999,4.0,4.0
2103703,Cururupu - MA,2000,5.0,6.0
2103703,Cururupu - MA,2001,5.0,7.0
2103703,Cururupu - MA,2002,6.0,9.0
2103703,Cururupu - MA,2003,6.0,11.0
2103703,Cururupu - MA,2004,5.0,10.0
2103703,Cururupu - MA,2005,5.0,17.0
2103703,Cururupu - MA,2006,5.0,19.0
2103703,Cururupu - MA,2007,5.0,17.0
2103703,Cururupu - MA,2008,5.0,17.0
2103703,Cururupu - MA,2009,5.0,19.0
2103703,Cururupu - MA,2010,6.0,24.0
2103703,Cururupu - MA,2011,10.0,44.0
2103703,Cururupu - MA,2012,10.0,44.0
2103703,Cururupu - MA,2013,9.0,33.0
2103703,Cururupu - MA,2014,9.0,36.0
2103703,Cururupu - MA,2015,9.0,36.0
2103703,Cururupu - MA,2016,11.0,45.0
2103703,Cururupu - MA,2017,10.0,49.0
2103703,Cururupu - MA,2018,10.0,50.0
2103703,Cururupu - MA,2019,9.0,46.0
2103703,Cururupu - MA,2020,8.0,40.0
2103703,Cururupu - MA,2021,9.0,42.0
2103703,Cururupu - MA,2022,8.0,42.0
2103703,Cururupu - MA,2023,9.0,47.0
2103703,Cururupu - MA,2024,9.0,66.0
2102606,Cândido Mendes - MA,1995,57.0,69.0
2102606,Cândido Mendes - MA,1996,75.0,75.0
2102606,Cândido Mendes - MA,1997,42.0,42.0
2102606,Cândido Mendes - MA,1998,46.0,43.0
2102606,Cândido Mendes - MA,1999,45.0,50.0
2102606,Cândido Mendes - MA,2000,49.0,59.0
2102606,Cândido Mendes - MA,2001,35.0,46.0
2102606,Cândido Mendes - MA,2002,34.0,50.0
2102606,Cândido Mendes - MA,2003,29.0,64.0
2102606,Cândido Mendes - MA,2004,28.0,85.0
2102606,Cândido Mendes - MA,2005,28.0,83.0
2102606,Cândido Mendes - MA,2006,29.0,86.0
2102606,Cândido Mendes - MA,2007,26.0,92.0
2102606,Cândido Mendes - MA,2008,28.0,108.0
2102606,Cândido Mendes - MA,2009,2.0,11.0
2102606,Cândido Mendes - MA,2010,6.0,17.0
2102606,Cândido Mendes - MA,2011,6.0,21.0
2102606,Cândido Mendes - MA,2012,7.0,24.0
2102606,Cândido Mendes - MA,2013,7.0,26.0
2102606,Cândido Mendes - MA,2014,8.0,37.0
2102606,Cândido Mendes - MA,2015,8.0,37.0
2102606,Cândido Mendes - MA,2016,8.0,43.0
2102606,Cândido Mendes - MA,2017,8.0,48.0
2102606,Cândido Mendes - MA,2018,7.0,37.0
2102606,Cândido Mendes - MA,2019,6.0,37.0
2102606,Cândido Mendes - MA,2020,6.0,37.0
2102606,Cândido Mendes - MA,2021,6.0,52.0
2102606,Cândido Mendes - MA,2022,6.0,74.0
2102606,Cândido Mendes - MA,2023,7.0,78.0
2102606,Cândido Mendes - MA,2024,7.0,83.0
2103752,Davinópolis - MA,1997,17.0,20.0
2103752,Davinópolis - MA,1998,18.0,22.0
2103752,Davinópolis - MA,1999,18.0,25.0
2103752,Davinópolis - MA,2000,21.0,30.0
2103752,Davinópolis - MA,2001,21.0,32.0
2103752,Davinópolis - MA,2002,22.0,39.0
2103752,Davinópolis - MA,2003,20.0,45.0
2103752,Davinópolis - MA,2004,23.0,68.0
2103752,Davinópolis - MA,2005,24.0,76.0
2103752,Davinópolis - MA,2006,26.0,83.0
2103752,Davinópolis - MA,2007,28.0,89.0
2103752,Davinópolis - MA,2008,27.0,95.0
2103752,Davinópolis - MA,2009,26.0,103.0
2103752,Davinópolis - MA,2010,26.0,106.0
2103752,Davinópolis - MA,2011,22.0,86.0
2103752,Davinópolis - MA,2012,23.0,105.0
2103752,Davinópolis - MA,2013,21.0,85.0
2103752,Davinópolis - MA,2014,21.0,90.0
2103752,Davinópolis - MA,2015,31.0,139.0
2103752,Davinópolis - MA,2016,29.0,143.0
2103752,Davinópolis - MA,2017,28.0,166.0
2103752,Davinópolis - MA,2018,29.0,179.0
2103752,Davinópolis - MA,2019,30.0,188.0
2103752,Davinópolis - MA,2020,27.0,170.0
2103752,Davinópolis - MA,2021,40.0,258.0
2103752,Davinópolis - MA,2022,37.0,289.0
2103752,Davinópolis - MA,2023,41.0,407.0
2103752,Davinópolis - MA,2024,48.0,576.0
2103802,Dom Pedro - MA,1995,47.0,50.0
2103802,Dom Pedro - MA,1996,22.0,22.0
2103802,Dom Pedro - MA,1997,29.0,47.0
2103802,Dom Pedro - MA,1998,30.0,37.0
2103802,Dom Pedro - MA,1999,33.0,46.0
2103802,Dom Pedro - MA,2000,34.0,47.0
2103802,Dom Pedro - MA,2001,34.0,59.0
2103802,Dom Pedro - MA,2002,34.0,90.0
2103802,Dom Pedro - MA,2003,32.0,89.0
2103802,Dom Pedro - MA,2004,32.0,92.0
2103802,Dom Pedro - MA,2005,32.0,96.0
2103802,Dom Pedro - MA,2006,34.0,119.0
2103802,Dom Pedro - MA,2007,34.0,127.0
2103802,Dom Pedro - MA,2008,35.0,138.0
2103802,Dom Pedro - MA,2009,43.0,216.0
2103802,Dom Pedro - MA,2010,44.0,221.0
2103802,Dom Pedro - MA,2011,44.0,221.0
2103802,Dom Pedro - MA,2012,41.0,204.0
2103802,Dom Pedro - MA,2013,43.0,188.0
2103802,Dom Pedro - MA,2014,45.0,225.0
2103802,Dom Pedro - MA,2015,47.0,203.0
2103802,Dom Pedro - MA,2016,65.0,314.0
2103802,Dom Pedro - MA,2017,67.0,368.0
2103802,Dom Pedro - MA,2018,72.0,432.0
2103802,Dom Pedro - MA,2019,78.0,438.0
2103802,Dom Pedro - MA,2020,81.0,443.0
2103802,Dom Pedro - MA,2021,84.0,506.0
2103802,Dom Pedro - MA,2022,86.0,557.0
2103802,Dom Pedro - MA,2023,101.0,759.0
2103802,Dom Pedro - MA,2024,116.0,1159.0
2103901,Duque Bacelar - MA,1995,24.0,20.0
2103901,Duque Bacelar - MA,1996,28.0,28.0
2103901,Duque Bacelar - MA,1997,24.0,24.0
2103901,Duque Bacelar - MA,1998,21.0,26.0
2103901,Duque Bacelar - MA,1999,21.0,26.0
2103901,Duque Bacelar - MA,2000,19.0,23.0
2103901,Duque Bacelar - MA,2001,19.0,24.0
2103901,Duque Bacelar - MA,2002,19.0,29.0
2103901,Duque Bacelar - MA,2003,18.0,37.0
2103901,Duque Bacelar - MA,2004,15.0,33.0
2103901,Duque Bacelar - MA,2005,14.0,34.0
2103901,Duque Bacelar - MA,2006,14.0,33.0
2103901,Duque Bacelar - MA,2007,14.0,35.0
2103901,Duque Bacelar - MA,2008,13.0,35.0
2103901,Duque Bacelar - MA,2009,13.0,35.0
2103901,Duque Bacelar - MA,2010,12.0,35.0
2103901,Duque Bacelar - MA,2011,11.0,34.0
2103901,Duque Bacelar - MA,2012,11.0,35.0
2103901,Duque Bacelar - MA,2013,9.0,32.0
2103901,Duque Bacelar - MA,2014,8.0,29.0
2103901,Duque Bacelar - MA,2015,8.0,29.0
2103901,Duque Bacelar - MA,2016,10.0,37.0
2103901,Duque Bacelar - MA,2017,7.0,28.0
2103901,Duque Bacelar - MA,2018,8.0,30.0
2103901,Duque Bacelar - MA,2019,8.0,33.0
2103901,Duque Bacelar - MA,2020,8.0,34.0
2103901,Duque Bacelar - MA,2021,7.0,33.0
2103901,Duque Bacelar - MA,2022,5.0,40.0
2103901,Duque Bacelar - MA,2023,5.0,42.0
2103901,Duque Bacelar - MA,2024,6.0,47.0
2104008,Esperantinópolis - MA,1995,327.0,360.0
2104008,Esperantinópolis - MA,1996,90.0,90.0
2104008,Esperantinópolis - MA,1997,61.0,73.0
2104008,Esperantinópolis - MA,1998,62.0,77.0
2104008,Esperantinópolis - MA,1999,62.0,81.0
2104008,Esperantinópolis - MA,2000,62.0,93.0
2104008,Esperantinópolis - MA,2001,55.0,82.0
2104008,Esperantinópolis - MA,2002,62.0,119.0
2104008,Esperantinópolis - MA,2003,57.0,114.0
2104008,Esperantinópolis - MA,2004,57.0,200.0
2104008,Esperantinópolis - MA,2005,62.0,117.0
2104008,Esperantinópolis - MA,2006,63.0,126.0
2104008,Esperantinópolis - MA,2007,79.0,166.0
2104008,Esperantinópolis - MA,2008,86.0,198.0
2104008,Esperantinópolis - MA,2009,86.0,207.0
2104008,Esperantinópolis - MA,2010,89.0,249.0
2104008,Esperantinópolis - MA,2011,93.0,288.0
2104008,Esperantinópolis - MA,2012,55.0,181.0
2104008,Esperantinópolis - MA,2013,55.0,209.0
2104008,Esperantinópolis - MA,2014,57.0,227.0
2104008,Esperantinópolis - MA,2015,56.0,234.0
2104008,Esperantinópolis - MA,2016,57.0,283.0
2104008,Esperantinópolis - MA,2017,58.0,309.0
2104008,Esperantinópolis - MA,2018,59.0,325.0
2104008,Esperantinópolis - MA,2019,61.0,330.0
2104008,Esperantinópolis - MA,2020,62.0,333.0
2104008,Esperantinópolis - MA,2021,63.0,350.0
2104008,Esperantinópolis - MA,2022,64.0,364.0
2104008,Esperantinópolis - MA,2023,71.0,564.0
2104008,Esperantinópolis - MA,2024,45.0,450.0
2104057,Estreito - MA,1995,108.0,87.0
2104057,Estreito - MA,1996,129.0,109.0
2104057,Estreito - MA,1997,71.0,86.0
2104057,Estreito - MA,1998,67.0,83.0
2104057,Estreito - MA,1999,74.0,103.0
2104057,Estreito - MA,2000,83.0,121.0
2104057,Estreito - MA,2001,85.0,128.0
2104057,Estreito - MA,2002,78.0,157.0
2104057,Estreito - MA,2003,77.0,176.0
2104057,Estreito - MA,2004,69.0,207.0
2104057,Estreito - MA,2005,74.0,222.0
2104057,Estreito - MA,2006,73.0,218.0
2104057,Estreito - MA,2007,107.0,322.0
2104057,Estreito - MA,2008,115.0,380.0
2104057,Estreito - MA,2009,108.0,379.0
2104057,Estreito - MA,2010,168.0,639.0
2104057,Estreito - MA,2011,175.0,790.0
2104057,Estreito - MA,2012,181.0,870.0
2104057,Estreito - MA,2013,165.0,660.0
2104057,Estreito - MA,2014,130.0,560.0
2104057,Estreito - MA,2015,136.0,681.0
2104057,Estreito - MA,2016,148.0,772.0
2104057,Estreito - MA,2017,144.0,761.0
2104057,Estreito - MA,2018,76.0,424.0
2104057,Estreito - MA,2019,79.0,438.0
2104057,Estreito - MA,2020,84.0,480.0
2104057,Estreito - MA,2021,86.0,570.0
2104057,Estreito - MA,2022,74.0,557.0
2104057,Estreito - MA,2023,72.0,564.0
2104057,Estreito - MA,2024,78.0,660.0
2104073,Feira Nova do Maranhão - MA,1997,74.0,59.0
2104073,Feira Nova do Maranhão - MA,1998,68.0,58.0
2104073,Feira Nova do Maranhão - MA,1999,69.0,62.0
2104073,Feira Nova do Maranhão - MA,2000,70.0,63.0
2104073,Feira Nova do Maranhão - MA,2001,71.0,67.0
2104073,Feira Nova do Maranhão - MA,2002,71.0,78.0
2104073,Feira Nova do Maranhão - MA,2003,58.0,69.0
2104073,Feira Nova do Maranhão - MA,2004,58.0,69.0
2104073,Feira Nova do Maranhão - MA,2005,50.0,75.0
2104073,Feira Nova do Maranhão - MA,2006,48.0,72.0
2104073,Feira Nova do Maranhão - MA,2007,49.0,87.0
2104073,Feira Nova do Maranhão - MA,2008,43.0,107.0
2104073,Feira Nova do Maranhão - MA,2009,43.0,116.0
2104073,Feira Nova do Maranhão - MA,2010,42.0,114.0
2104073,Feira Nova do Maranhão - MA,2011,42.0,126.0
2104073,Feira Nova do Maranhão - MA,2012,41.0,132.0
2104073,Feira Nova do Maranhão - MA,2013,41.0,137.0
2104073,Feira Nova do Maranhão - MA,2014,37.0,123.0
2104073,Feira Nova do Maranhão - MA,2015,36.0,125.0
2104073,Feira Nova do Maranhão - MA,2016,51.0,172.0
2104073,Feira Nova do Maranhão - MA,2017,55.0,187.0
2104073,Feira Nova do Maranhão - MA,2018,60.0,422.0
2104073,Feira Nova do Maranhão - MA,2019,58.0,415.0
2104073,Feira Nova do Maranhão - MA,2020,61.0,412.0
2104073,Feira Nova do Maranhão - MA,2021,73.0,545.0
2104073,Feira Nova do Maranhão - MA,2022,81.0,852.0
2104073,Feira Nova do Maranhão - MA,2023,76.0,912.0
2104073,Feira Nova do Maranhão - MA,2024,85.0,1104.0
2104081,Fernando Falcão - MA,1997,21.0,34.0
2104081,Fernando Falcão - MA,1998,21.0,27.0
2104081,Fernando Falcão - MA,1999,22.0,30.0
2104081,Fernando Falcão - MA,2000,22.0,36.0
2104081,Fernando Falcão - MA,2001,23.0,36.0
2104081,Fernando Falcão - MA,2002,23.0,46.0
2104081,Fernando Falcão - MA,2003,23.0,50.0
2104081,Fernando Falcão - MA,2004,23.0,57.0
2104081,Fernando Falcão - MA,2005,23.0,69.0
2104081,Fernando Falcão - MA,2006,23.0,69.0
2104081,Fernando Falcão - MA,2007,25.0,88.0
2104081,Fernando Falcão - MA,2008,26.0,100.0
2104081,Fernando Falcão - MA,2009,26.0,100.0
2104081,Fernando Falcão - MA,2010,27.0,137.0
2104081,Fernando Falcão - MA,2011,27.0,136.0
2104081,Fernando Falcão - MA,2012,24.0,120.0
2104081,Fernando Falcão - MA,2013,23.0,69.0
2104081,Fernando Falcão - MA,2014,22.0,112.0
2104081,Fernando Falcão - MA,2015,22.0,88.0
2104081,Fernando Falcão - MA,2016,22.0,100.0
2104081,Fernando Falcão - MA,2017,12.0,87.0
2104081,Fernando Falcão - MA,2018,13.0,74.0
2104081,Fernando Falcão - MA,2019,14.0,80.0
2104081,Fernando Falcão - MA,2020,15.0,87.0
2104081,Fernando Falcão - MA,2021,16.0,99.0
2104081,Fernando Falcão - MA,2022,14.0,107.0
2104081,Fernando Falcão - MA,2023,13.0,104.0
2104081,Fernando Falcão - MA,2024,12.0,97.0
2104099,Formosa da Serra Negra - MA,1997,122.0,97.0
2104099,Formosa da Serra Negra - MA,1998,126.0,104.0
2104099,Formosa da Serra Negra - MA,1999,129.0,110.0
2104099,Formosa da Serra Negra - MA,2000,131.0,118.0
2104099,Formosa da Serra Negra - MA,2001,128.0,115.0
2104099,Formosa da Serra Negra - MA,2002,135.0,148.0
2104099,Formosa da Serra Negra - MA,2003,135.0,162.0
2104099,Formosa da Serra Negra - MA,2004,133.0,160.0
2104099,Formosa da Serra Negra - MA,2005,105.0,136.0
2104099,Formosa da Serra Negra - MA,2006,108.0,140.0
2104099,Formosa da Serra Negra - MA,2007,108.0,205.0
2104099,Formosa da Serra Negra - MA,2008,102.0,254.0
2104099,Formosa da Serra Negra - MA,2009,104.0,259.0
2104099,Formosa da Serra Negra - MA,2010,105.0,272.0
2104099,Formosa da Serra Negra - MA,2011,107.0,320.0
2104099,Formosa da Serra Negra - MA,2012,99.0,497.0
2104099,Formosa da Serra Negra - MA,2013,101.0,353.0
2104099,Formosa da Serra Negra - MA,2014,102.0,510.0
2104099,Formosa da Serra Negra - MA,2015,103.0,411.0
2104099,Formosa da Serra Negra - MA,2016,105.0,461.0
2104099,Formosa da Serra Negra - MA,2017,92.0,601.0
2104099,Formosa da Serra Negra - MA,2018,93.0,529.0
2104099,Formosa da Serra Negra - MA,2019,96.0,551.0
2104099,Formosa da Serra Negra - MA,2020,98.0,561.0
2104099,Formosa da Serra Negra - MA,2021,101.0,614.0
2104099,Formosa da Serra Negra - MA,2022,82.0,604.0
2104099,Formosa da Serra Negra - MA,2023,65.0,511.0
2104099,Formosa da Serra Negra - MA,2024,65.0,519.0
2104107,Fortaleza dos Nogueiras - MA,1995,84.0,46.0
2104107,Fortaleza dos Nogueiras - MA,1996,134.0,87.0
2104107,Fortaleza dos Nogueiras - MA,1997,93.0,84.0
2104107,Fortaleza dos Nogueiras - MA,1998,91.0,86.0
2104107,Fortaleza dos Nogueiras - MA,1999,62.0,59.0
2104107,Fortaleza dos Nogueiras - MA,2000,63.0,60.0
2104107,Fortaleza dos Nogueiras - MA,2001,62.0,53.0
2104107,Fortaleza dos Nogueiras - MA,2002,62.0,74.0
2104107,Fortaleza dos Nogueiras - MA,2003,49.0,59.0
2104107,Fortaleza dos Nogueiras - MA,2004,51.0,62.0
2104107,Fortaleza dos Nogueiras - MA,2005,47.0,61.0
2104107,Fortaleza dos Nogueiras - MA,2006,48.0,67.0
2104107,Fortaleza dos Nogueiras - MA,2007,50.0,91.0
2104107,Fortaleza dos Nogueiras - MA,2008,49.0,123.0
2104107,Fortaleza dos Nogueiras - MA,2009,51.0,127.0
2104107,Fortaleza dos Nogueiras - MA,2010,51.0,128.0
2104107,Fortaleza dos Nogueiras - MA,2011,51.0,153.0
2104107,Fortaleza dos Nogueiras - MA,2012,50.0,250.0
2104107,Fortaleza dos Nogueiras - MA,2013,51.0,204.0
2104107,Fortaleza dos Nogueiras - MA,2014,49.0,246.0
2104107,Fortaleza dos Nogueiras - MA,2015,50.0,201.0
2104107,Fortaleza dos Nogueiras - MA,2016,48.0,216.0
2104107,Fortaleza dos Nogueiras - MA,2017,67.0,432.0
2104107,Fortaleza dos Nogueiras - MA,2018,70.0,490.0
2104107,Fortaleza dos Nogueiras - MA,2019,71.0,484.0
2104107,Fortaleza dos Nogueiras - MA,2020,71.0,518.0
2104107,Fortaleza dos Nogueiras - MA,2021,72.0,547.0
2104107,Fortaleza dos Nogueiras - MA,2022,74.0,738.0
2104107,Fortaleza dos Nogueiras - MA,2023,74.0,886.0
2104107,Fortaleza dos Nogueiras - MA,2024,88.0,1105.0
2104206,Fortuna - MA,1995,52.0,44.0
2104206,Fortuna - MA,1996,44.0,44.0
2104206,Fortuna - MA,1997,42.0,66.0
2104206,Fortuna - MA,1998,43.0,53.0
2104206,Fortuna - MA,1999,44.0,61.0
2104206,Fortuna - MA,2000,45.0,70.0
2104206,Fortuna - MA,2001,46.0,93.0
2104206,Fortuna - MA,2002,47.0,113.0
2104206,Fortuna - MA,2003,46.0,115.0
2104206,Fortuna - MA,2004,46.0,121.0
2104206,Fortuna - MA,2005,50.0,141.0
2104206,Fortuna - MA,2006,51.0,152.0
2104206,Fortuna - MA,2007,51.0,184.0
2104206,Fortuna - MA,2008,51.0,154.0
2104206,Fortuna - MA,2009,51.0,206.0
2104206,Fortuna - MA,2010,54.0,243.0
2104206,Fortuna - MA,2011,50.0,198.0
2104206,Fortuna - MA,2012,46.0,207.0
2104206,Fortuna - MA,2013,49.0,219.0
2104206,Fortuna - MA,2014,51.0,257.0
2104206,Fortuna - MA,2015,53.0,274.0
2104206,Fortuna - MA,2016,86.0,471.0
2104206,Fortuna - MA,2017,83.0,475.0
2104206,Fortuna - MA,2018,82.0,476.0
2104206,Fortuna - MA,2019,81.0,435.0
2104206,Fortuna - MA,2020,81.0,430.0
2104206,Fortuna - MA,2021,81.0,503.0
2104206,Fortuna - MA,2022,81.0,508.0
2104206,Fortuna - MA,2023,69.0,687.0
2104206,Fortuna - MA,2024,61.0,618.0
2104305,Godofredo Viana - MA,1995,57.0,68.0
2104305,Godofredo Viana - MA,1996,41.0,41.0
2104305,Godofredo Viana - MA,1997,5.0,5.0
2104305,Godofredo Viana - MA,1998,5.0,4.0
2104305,Godofredo Viana - MA,1999,6.0,7.0
2104305,Godofredo Viana - MA,2000,7.0,9.0
2104305,Godofredo Viana - MA,2001,7.0,9.0
2104305,Godofredo Viana - MA,2002,7.0,12.0
2104305,Godofredo Viana - MA,2003,7.0,14.0
2104305,Godofredo Viana - MA,2004,7.0,21.0
2104305,Godofredo Viana - MA,2005,10.0,29.0
2104305,Godofredo Viana - MA,2006,10.0,30.0
2104305,Godofredo Viana - MA,2007,8.0,29.0
2104305,Godofredo Viana - MA,2008,8.0,29.0
2104305,Godofredo Viana - MA,2009,3.0,17.0
2104305,Godofredo Viana - MA,2010,4.0,14.0
2104305,Godofredo Viana - MA,2011,4.0,16.0
2104305,Godofredo Viana - MA,2012,4.0,17.0
2104305,Godofredo Viana - MA,2013,4.0,15.0
2104305,Godofredo Viana - MA,2014,5.0,20.0
2104305,Godofredo Viana - MA,2015,5.0,21.0
2104305,Godofredo Viana - MA,2016,5.0,33.0
2104305,Godofredo Viana - MA,2017,6.0,35.0
2104305,Godofredo Viana - MA,2018,5.0,27.0
2104305,Godofredo Viana - MA,2019,5.0,27.0
2104305,Godofredo Viana - MA,2020,5.0,29.0
2104305,Godofredo Viana - MA,2021,5.0,39.0
2104305,Godofredo Viana - MA,2022,5.0,62.0
2104305,Godofredo Viana - MA,2023,4.0,51.0
2104305,Godofredo Viana - MA,2024,5.0,58.0
2104404,Gonçalves Dias - MA,1995,56.0,62.0
2104404,Gonçalves Dias - MA,1996,38.0,38.0
2104404,Gonçalves Dias - MA,1997,39.0,79.0
2104404,Gonçalves Dias - MA,1998,40.0,49.0
2104404,Gonçalves Dias - MA,1999,41.0,57.0
2104404,Gonçalves Dias - MA,2000,41.0,61.0
2104404,Gonçalves Dias - MA,2001,41.0,62.0
2104404,Gonçalves Dias - MA,2002,42.0,104.0
2104404,Gonçalves Dias - MA,2003,46.0,128.0
2104404,Gonçalves Dias - MA,2004,46.0,129.0
2104404,Gonçalves Dias - MA,2005,46.0,139.0
2104404,Gonçalves Dias - MA,2006,47.0,165.0
2104404,Gonçalves Dias - MA,2007,48.0,179.0
2104404,Gonçalves Dias - MA,2008,50.0,175.0
2104404,Gonçalves Dias - MA,2009,52.0,258.0
2104404,Gonçalves Dias - MA,2010,54.0,215.0
2104404,Gonçalves Dias - MA,2011,51.0,245.0
2104404,Gonçalves Dias - MA,2012,48.0,242.0
2104404,Gonçalves Dias - MA,2013,53.0,221.0
2104404,Gonçalves Dias - MA,2014,57.0,287.0
2104404,Gonçalves Dias - MA,2015,58.0,305.0
2104404,Gonçalves Dias - MA,2016,93.0,498.0
2104404,Gonçalves Dias - MA,2017,90.0,538.0
2104404,Gonçalves Dias - MA,2018,94.0,609.0
2104404,Gonçalves Dias - MA,2019,96.0,615.0
2104404,Gonçalves Dias - MA,2020,104.0,642.0
2104404,Gonçalves Dias - MA,2021,105.0,735.0
2104404,Gonçalves Dias - MA,2022,110.0,877.0
2104404,Gonçalves Dias - MA,2023,116.0,1042.0
2104404,Gonçalves Dias - MA,2024,126.0,1324.0
2104503,Governador Archer - MA,1995,64.0,64.0
2104503,Governador Archer - MA,1996,19.0,19.0
2104503,Governador Archer - MA,1997,19.0,23.0
2104503,Governador Archer - MA,1998,19.0,24.0
2104503,Governador Archer - MA,1999,20.0,28.0
2104503,Governador Archer - MA,2000,20.0,30.0
2104503,Governador Archer - MA,2001,20.0,35.0
2104503,Governador Archer - MA,2002,21.0,42.0
2104503,Governador Archer - MA,2003,21.0,58.0
2104503,Governador Archer - MA,2004,21.0,59.0
2104503,Governador Archer - MA,2005,21.0,61.0
2104503,Governador Archer - MA,2006,22.0,65.0
2104503,Governador Archer - MA,2007,22.0,76.0
2104503,Governador Archer - MA,2008,22.0,87.0
2104503,Governador Archer - MA,2009,22.0,111.0
2104503,Governador Archer - MA,2010,22.0,119.0
2104503,Governador Archer - MA,2011,22.0,108.0
2104503,Governador Archer - MA,2012,21.0,112.0
2104503,Governador Archer - MA,2013,23.0,98.0
2104503,Governador Archer - MA,2014,26.0,130.0
2104503,Governador Archer - MA,2015,27.0,141.0
2104503,Governador Archer - MA,2016,40.0,217.0
2104503,Governador Archer - MA,2017,39.0,214.0
2104503,Governador Archer - MA,2018,40.0,261.0
2104503,Governador Archer - MA,2019,42.0,271.0
2104503,Governador Archer - MA,2020,43.0,269.0
2104503,Governador Archer - MA,2021,45.0,312.0
2104503,Governador Archer - MA,2022,46.0,349.0
2104503,Governador Archer - MA,2023,52.0,440.0
2104503,Governador Archer - MA,2024,63.0,629.0
2104552,Governador Edison Lobão - MA,1997,1011.0,1011.0
2104552,Governador Edison Lobão - MA,1998,1073.0,1073.0
2104552,Governador Edison Lobão - MA,1999,1178.0,1237.0
2104552,Governador Edison Lobão - MA,2000,1192.0,1311.0
2104552,Governador Edison Lobão - MA,2001,1428.0,1857.0
