municipio_id,municipio,ano,quantidade_mil_litros,valor_mil_reais
2103406,Coelho Neto - MA,2003,228.0,228.0
2103406,Coelho Neto - MA,2004,239.0,239.0
2103406,Coelho Neto - MA,2005,243.0,243.0
2103406,Coelho Neto - MA,2006,238.0,262.0
2103406,Coelho Neto - MA,2007,115.0,138.0
2103406,Coelho Neto - MA,2008,76.0,106.0
2103406,Coelho Neto - MA,2009,72.0,108.0
2103406,Coelho Neto - MA,2010,71.0,107.0
2103406,Coelho Neto - MA,2011,209.0,250.0
2103406,Coelho Neto - MA,2012,140.0,168.0
2103406,Coelho Neto - MA,2013,112.0,157.0
2103406,Coelho Neto - MA,2014,105.0,158.0
2103406,Coelho Neto - MA,2015,97.0,156.0
2103406,Coelho Neto - MA,2016,74.0,132.0
2103406,Coelho Neto - MA,2017,53.0,100.0
2103406,Coelho Neto - MA,2018,48.0,77.0
2103406,Coelho Neto - MA,2019,51.0,84.0
2103406,Coelho Neto - MA,2020,54.0,92.0
2103406,Coelho Neto - MA,2021,56.0,118.0
2103406,Coelho Neto - MA,2022,59.0,223.0
2103406,Coelho Neto - MA,2023,60.0,246.0
2103406,Coelho Neto - MA,2024,61.0,264.0
2103505,Colinas - MA,1995,696.0,376.0
2103505,Colinas - MA,1996,693.0,374.0
2103505,Colinas - MA,1997,510.0,255.0
2103505,Colinas - MA,1998,512.0,256.0
2103505,Colinas - MA,1999,526.0,263.0
2103505,Colinas - MA,2000,543.0,272.0
2103505,Colinas - MA,2001,549.0,302.0
2103505,Colinas - MA,2002,959.0,575.0
2103505,Colinas - MA,2003,964.0,627.0
2103505,Colinas - MA,2004,1078.0,754.0
2103505,Colinas - MA,2005,1080.0,810.0
2103505,Colinas - MA,2006,1195.0,1015.0
2103505,Colinas - MA,2007,1045.0,993.0
2103505,Colinas - MA,2008,928.0,1207.0
2103505,Colinas - MA,2009,985.0,1478.0
2103505,Colinas - MA,2010,1053.0,1053.0
2103505,Colinas - MA,2011,1198.0,1438.0
2103505,Colinas - MA,2012,1059.0,1589.0
2103505,Colinas - MA,2013,1106.0,1659.0
2103505,Colinas - MA,2014,1245.0,2179.0
2103505,Colinas - MA,2015,1339.0,1942.0
2103505,Colinas - MA,2016,803.0,1404.0
2103505,Colinas - MA,2017,939.0,1690.0
2103505,Colinas - MA,2018,999.0,1448.0
2103505,Colinas - MA,2019,865.0,1168.0
2103505,Colinas - MA,2020,885.0,1186.0
2103505,Colinas - MA,2021,872.0,1482.0
2103505,Colinas - MA,2022,855.0,1583.0
2103505,Colinas - MA,2023,795.0,3181.0
2103505,Colinas - MA,2024,785.0,3220.0
2103554,Conceição do Lago-Açu - MA,1997,361.0,119.0
2103554,Conceição do Lago-Açu - MA,1998,361.0,126.0
2103554,Conceição do Lago-Açu - MA,1999,361.0,144.0
2103554,Conceição do Lago-Açu - MA,2000,383.0,153.0
2103554,Conceição do Lago-Açu - MA,2001,385.0,154.0
2103554,Conceição do Lago-Açu - MA,2002,419.0,209.0
2103554,Conceição do Lago-Açu - MA,2003,385.0,154.0
2103554,Conceição do Lago-Açu - MA,2004,380.0,190.0
2103554,Conceição do Lago-Açu - MA,2005,384.0,230.0
2103554,Conceição do Lago-Açu - MA,2006,388.0,233.0
2103554,Conceição do Lago-Açu - MA,2007,417.0,271.0
2103554,Conceição do Lago-Açu - MA,2008,429.0,343.0
2103554,Conceição do Lago-Açu - MA,2009,459.0,413.0
2103554,Conceição do Lago-Açu - MA,2010,482.0,434.0
2103554,Conceição do Lago-Açu - MA,2011,381.0,381.0
2103554,Conceição do Lago-Açu - MA,2012,389.0,467.0
2103554,Conceição do Lago-Açu - MA,2013,408.0,428.0
2103554,Conceição do Lago-Açu - MA,2014,419.0,670.0
2103554,Conceição do Lago-Açu - MA,2015,444.0,732.0
2103554,Conceição do Lago-Açu - MA,2016,469.0,727.0
2103554,Conceição do Lago-Açu - MA,2017,389.0,623.0
2103554,Conceição do Lago-Açu - MA,2018,315.0,473.0
2103554,Conceição do Lago-Açu - MA,2019,308.0,477.0
2103554,Conceição do Lago-Açu - MA,2020,308.0,492.0
2103554,Conceição do Lago-Açu - MA,2021,311.0,528.0
2103554,Conceição do Lago-Açu - MA,2022,313.0,595.0
2103554,Conceição do Lago-Açu - MA,2023,329.0,592.0
2103554,Conceição do Lago-Açu - MA,2024,313.0,782.0
2103604,Coroatá - MA,1995,770.0,462.0
2103604,Coroatá - MA,1996,620.0,372.0
2103604,Coroatá - MA,1997,357.0,207.0
2103604,Coroatá - MA,1998,363.0,207.0
2103604,Coroatá - MA,1999,355.0,248.0
2103604,Coroatá - MA,2000,337.0,236.0
2103604,Coroatá - MA,2001,339.0,237.0
2103604,Coroatá - MA,2002,328.0,262.0
2103604,Coroatá - MA,2003,311.0,311.0
2103604,Coroatá - MA,2004,302.0,332.0
2103604,Coroatá - MA,2005,436.0,436.0
2103604,Coroatá - MA,2006,458.0,458.0
2103604,Coroatá - MA,2007,472.0,520.0
2103604,Coroatá - MA,2008,509.0,611.0
2103604,Coroatá - MA,2009,484.0,580.0
2103604,Coroatá - MA,2010,580.0,754.0
2103604,Coroatá - MA,2011,562.0,759.0
2103604,Coroatá - MA,2012,527.0,685.0
2103604,Coroatá - MA,2013,551.0,771.0
2103604,Coroatá - MA,2014,469.0,704.0
2103604,Coroatá - MA,2015,445.0,757.0
2103604,Coroatá - MA,2016,378.0,661.0
2103604,Coroatá - MA,2017,310.0,559.0
2103604,Coroatá - MA,2018,326.0,553.0
2103604,Coroatá - MA,2019,337.0,607.0
2103604,Coroatá - MA,2020,349.0,621.0
2103604,Coroatá - MA,2021,364.0,765.0
2103604,Coroatá - MA,2022,387.0,1162.0
2103604,Coroatá - MA,2023,415.0,1327.0
2103604,Coroatá - MA,2024,406.0,1543.0
2103703,Cururupu - MA,1995,52.0,31.0
2103703,Cururupu - MA,1996,22.0,13.0
2103703,Cururupu - MA,1997,3.0,2.0
2103703,Cururupu - MA,1998,4.0,3.0
2103703,Cururupu - MA,1999,6.0,5.0
2103703,Cururupu - MA,2000,6.0,6.0
2103703,Cururupu - MA,2001,7.0,7.0
2103703,Cururupu - MA,2002,7.0,7.0
2103703,Cururupu - MA,2003,8.0,11.0
2103703,Cururupu - MA,2004,8.0,12.0
2103703,Cururupu - MA,2005,8.0,16.0
2103703,Cururupu - MA,2006,8.0,16.0
2103703,Cururupu - MA,2007,9.0,23.0
2103703,Cururupu - MA,2008,8.0,17.0
2103703,Cururupu - MA,2009,10.0,19.0
2103703,Cururupu - MA,2010,11.0,23.0
2103703,Cururupu - MA,2011,10.0,25.0
2103703,Cururupu - MA,2012,12.0,24.0
2103703,Cururupu - MA,2013,12.0,16.0
2103703,Cururupu - MA,2014,11.0,15.0
2103703,Cururupu - MA,2015,12.0,17.0
2103703,Cururupu - MA,2016,11.0,18.0
2103703,Cururupu - MA,2017,11.0,18.0
2103703,Cururupu - MA,2018,10.0,18.0
2103703,Cururupu - MA,2019,11.0,20.0
2103703,Cururupu - MA,2020,10.0,18.0
2103703,Cururupu - MA,2021,11.0,21.0
2103703,Cururupu - MA,2022,12.0,24.0
2103703,Cururupu - MA,2023,13.0,28.0
2103703,Cururupu - MA,2024,12.0,37.0
2102606,Cândido Mendes - MA,1995,394.0,197.0
2102606,Cândido Mendes - MA,1996,934.0,420.0
2102606,Cândido Mendes - MA,1997,92.0,28.0
2102606,Cândido Mendes - MA,1998,101.0,35.0
2102606,Cândido Mendes - MA,1999,126.0,51.0
2102606,Cândido Mendes - MA,2000,133.0,53.0
2102606,Cândido Mendes - MA,2001,383.0,153.0
2102606,Cândido Mendes - MA,2002,352.0,211.0
2102606,Cândido Mendes - MA,2003,348.0,192.0
2102606,Cândido Mendes - MA,2004,366.0,274.0
2102606,Cândido Mendes - MA,2005,225.0,146.0
2102606,Cândido Mendes - MA,2006,274.0,233.0
2102606,Cândido Mendes - MA,2007,260.0,260.0
2102606,Cândido Mendes - MA,2008,257.0,283.0
2102606,Cândido Mendes - MA,2009,251.0,251.0
2102606,Cândido Mendes - MA,2010,482.0,578.0
2102606,Cândido Mendes - MA,2011,486.0,608.0
2102606,Cândido Mendes - MA,2012,340.0,443.0
2102606,Cândido Mendes - MA,2013,385.0,519.0
2102606,Cândido Mendes - MA,2014,398.0,596.0
2102606,Cândido Mendes - MA,2015,374.0,553.0
2102606,Cândido Mendes - MA,2016,383.0,574.0
2102606,Cândido Mendes - MA,2017,390.0,624.0
2102606,Cândido Mendes - MA,2018,347.0,520.0
2102606,Cândido Mendes - MA,2019,278.0,431.0
2102606,Cândido Mendes - MA,2020,262.0,445.0
2102606,Cândido Mendes - MA,2021,267.0,495.0
2102606,Cândido Mendes - MA,2022,288.0,576.0
2102606,Cândido Mendes - MA,2023,256.0,486.0
2102606,Cândido Mendes - MA,2024,259.0,570.0
2103752,Davinópolis - MA,1997,1283.0,449.0
2103752,Davinópolis - MA,1998,1203.0,421.0
2103752,Davinópolis - MA,1999,1217.0,426.0
2103752,Davinópolis - MA,2000,1232.0,431.0
2103752,Davinópolis - MA,2001,1299.0,260.0
2103752,Davinópolis - MA,2002,1322.0,291.0
2103752,Davinópolis - MA,2003,1657.0,497.0
2103752,Davinópolis - MA,2004,2208.0,817.0
2103752,Davinópolis - MA,2005,2162.0,973.0
2103752,Davinópolis - MA,2006,2242.0,1009.0
2103752,Davinópolis - MA,2007,2058.0,1029.0
2103752,Davinópolis - MA,2008,2223.0,1112.0
2103752,Davinópolis - MA,2009,2717.0,1087.0
2103752,Davinópolis - MA,2010,2622.0,1311.0
2103752,Davinópolis - MA,2011,2715.0,1357.0
2103752,Davinópolis - MA,2012,2287.0,1258.0
2103752,Davinópolis - MA,2013,2080.0,1456.0
2103752,Davinópolis - MA,2014,1903.0,1332.0
2103752,Davinópolis - MA,2015,1813.0,1233.0
2103752,Davinópolis - MA,2016,2074.0,1659.0
2103752,Davinópolis - MA,2017,1762.0,1497.0
2103752,Davinópolis - MA,2018,1878.0,1690.0
2103752,Davinópolis - MA,2019,2010.0,1849.0
2103752,Davinópolis - MA,2020,2256.0,2143.0
2103752,Davinópolis - MA,2021,2419.0,2709.0
2103752,Davinópolis - MA,2022,2539.0,4825.0
2103752,Davinópolis - MA,2023,2760.0,4967.0
2103752,Davinópolis - MA,2024,2827.0,5371.0
2103802,Dom Pedro - MA,1995,520.0,312.0
2103802,Dom Pedro - MA,1996,470.0,235.0
2103802,Dom Pedro - MA,1997,470.0,235.0
2103802,Dom Pedro - MA,1998,475.0,238.0
2103802,Dom Pedro - MA,1999,527.0,264.0
2103802,Dom Pedro - MA,2000,535.0,268.0
2103802,Dom Pedro - MA,2001,553.0,277.0
2103802,Dom Pedro - MA,2002,513.0,308.0
2103802,Dom Pedro - MA,2003,514.0,411.0
2103802,Dom Pedro - MA,2004,515.0,438.0
2103802,Dom Pedro - MA,2005,547.0,487.0
2103802,Dom Pedro - MA,2006,824.0,824.0
2103802,Dom Pedro - MA,2007,841.0,757.0
2103802,Dom Pedro - MA,2008,921.0,921.0
2103802,Dom Pedro - MA,2009,964.0,964.0
2103802,Dom Pedro - MA,2010,908.0,1362.0
2103802,Dom Pedro - MA,2011,912.0,1095.0
2103802,Dom Pedro - MA,2012,793.0,1111.0
2103802,Dom Pedro - MA,2013,816.0,1224.0
2103802,Dom Pedro - MA,2014,853.0,1536.0
2103802,Dom Pedro - MA,2015,888.0,1287.0
2103802,Dom Pedro - MA,2016,809.0,1294.0
2103802,Dom Pedro - MA,2017,856.0,1540.0
2103802,Dom Pedro - MA,2018,907.0,1724.0
2103802,Dom Pedro - MA,2019,917.0,1696.0
2103802,Dom Pedro - MA,2020,1176.0,2117.0
2103802,Dom Pedro - MA,2021,1327.0,2256.0
2103802,Dom Pedro - MA,2022,1323.0,2381.0
2103802,Dom Pedro - MA,2023,1372.0,4117.0
2103802,Dom Pedro - MA,2024,1469.0,4702.0
2103901,Duque Bacelar - MA,1995,77.0,46.0
2103901,Duque Bacelar - MA,1996,10.0,6.0
2103901,Duque Bacelar - MA,1997,11.0,8.0
2103901,Duque Bacelar - MA,1998,12.0,7.0
2103901,Duque Bacelar - MA,1999,13.0,11.0
2103901,Duque Bacelar - MA,2000,13.0,10.0
2103901,Duque Bacelar - MA,2001,15.0,13.0
2103901,Duque Bacelar - MA,2002,17.0,17.0
2103901,Duque Bacelar - MA,2003,18.0,18.0
2103901,Duque Bacelar - MA,2004,21.0,21.0
2103901,Duque Bacelar - MA,2005,23.0,23.0
2103901,Duque Bacelar - MA,2006,25.0,27.0
2103901,Duque Bacelar - MA,2007,21.0,26.0
2103901,Duque Bacelar - MA,2008,22.0,31.0
2103901,Duque Bacelar - MA,2009,21.0,32.0
2103901,Duque Bacelar - MA,2010,23.0,33.0
2103901,Duque Bacelar - MA,2011,28.0,28.0
2103901,Duque Bacelar - MA,2012,27.0,32.0
2103901,Duque Bacelar - MA,2013,25.0,37.0
2103901,Duque Bacelar - MA,2014,23.0,37.0
2103901,Duque Bacelar - MA,2015,21.0,35.0
2103901,Duque Bacelar - MA,2016,19.0,35.0
2103901,Duque Bacelar - MA,2017,13.0,26.0
2103901,Duque Bacelar - MA,2018,12.0,22.0
2103901,Duque Bacelar - MA,2019,14.0,25.0
2103901,Duque Bacelar - MA,2020,16.0,28.0
2103901,Duque Bacelar - MA,2021,18.0,40.0
2103901,Duque Bacelar - MA,2022,20.0,71.0
2103901,Duque Bacelar - MA,2023,21.0,83.0
2103901,Duque Bacelar - MA,2024,24.0,102.0
2104008,Esperantinópolis - MA,1995,1130.0,305.0
2104008,Esperantinópolis - MA,1996,1344.0,269.0
2104008,Esperantinópolis - MA,1997,730.0,183.0
2104008,Esperantinópolis - MA,1998,754.0,226.0
2104008,Esperantinópolis - MA,1999,1351.0,540.0
2104008,Esperantinópolis - MA,2000,1365.0,682.0
2104008,Esperantinópolis - MA,2001,1038.0,363.0
2104008,Esperantinópolis - MA,2002,1188.0,594.0
2104008,Esperantinópolis - MA,2003,1211.0,727.0
2104008,Esperantinópolis - MA,2004,1216.0,851.0
2104008,Esperantinópolis - MA,2005,1468.0,1101.0
2104008,Esperantinópolis - MA,2006,1768.0,1503.0
2104008,Esperantinópolis - MA,2007,1827.0,1736.0
2104008,Esperantinópolis - MA,2008,1973.0,2171.0
2104008,Esperantinópolis - MA,2009,2214.0,2656.0
2104008,Esperantinópolis - MA,2010,2318.0,3477.0
2104008,Esperantinópolis - MA,2011,2438.0,4145.0
2104008,Esperantinópolis - MA,2012,2443.0,4397.0
2104008,Esperantinópolis - MA,2013,2502.0,2252.0
2104008,Esperantinópolis - MA,2014,2592.0,2851.0
2104008,Esperantinópolis - MA,2015,2653.0,3184.0
2104008,Esperantinópolis - MA,2016,2671.0,4141.0
2104008,Esperantinópolis - MA,2017,2768.0,4982.0
2104008,Esperantinópolis - MA,2018,2861.0,5436.0
2104008,Esperantinópolis - MA,2019,2723.0,5037.0
2104008,Esperantinópolis - MA,2020,2729.0,4913.0
2104008,Esperantinópolis - MA,2021,2775.0,5273.0
2104008,Esperantinópolis - MA,2022,2926.0,5852.0
2104008,Esperantinópolis - MA,2023,3959.0,7917.0
2104008,Esperantinópolis - MA,2024,3600.0,7560.0
2104057,Estreito - MA,1995,3380.0,1014.0
2104057,Estreito - MA,1996,1637.0,524.0
2104057,Estreito - MA,1997,1197.0,419.0
2104057,Estreito - MA,1998,1208.0,483.0
2104057,Estreito - MA,1999,1262.0,568.0
2104057,Estreito - MA,2000,1454.0,581.0
2104057,Estreito - MA,2001,1553.0,450.0
2104057,Estreito - MA,2002,2715.0,679.0
2104057,Estreito - MA,2003,4154.0,1454.0
2104057,Estreito - MA,2004,7395.0,2958.0
2104057,Estreito - MA,2005,8601.0,3612.0
2104057,Estreito - MA,2006,8661.0,3897.0
2104057,Estreito - MA,2007,8387.0,3774.0
2104057,Estreito - MA,2008,8688.0,3910.0
2104057,Estreito - MA,2009,8875.0,3550.0
2104057,Estreito - MA,2010,9206.0,4603.0
2104057,Estreito - MA,2011,8904.0,4897.0
2104057,Estreito - MA,2012,9539.0,5723.0
2104057,Estreito - MA,2013,9940.0,7455.0
2104057,Estreito - MA,2014,10478.0,7335.0
2104057,Estreito - MA,2015,11058.0,8294.0
2104057,Estreito - MA,2016,11113.0,9446.0
2104057,Estreito - MA,2017,10042.0,9037.0
2104057,Estreito - MA,2018,11203.0,10643.0
2104057,Estreito - MA,2019,12216.0,11972.0
2104057,Estreito - MA,2020,13837.0,13837.0
2104057,Estreito - MA,2021,14394.0,22310.0
2104057,Estreito - MA,2022,16994.0,30930.0
2104057,Estreito - MA,2023,14740.0,28006.0
2104057,Estreito - MA,2024,14999.0,29248.0
2104073,Feira Nova do Maranhão - MA,1997,790.0,237.0
2104073,Feira Nova do Maranhão - MA,1998,748.0,232.0
2104073,Feira Nova do Maranhão - MA,1999,752.0,225.0
2104073,Feira Nova do Maranhão - MA,2000,755.0,264.0
2104073,Feira Nova do Maranhão - MA,2001,778.0,389.0
2104073,Feira Nova do Maranhão - MA,2002,712.0,463.0
2104073,Feira Nova do Maranhão - MA,2003,659.0,442.0
2104073,Feira Nova do Maranhão - MA,2004,652.0,423.0
2104073,Feira Nova do Maranhão - MA,2005,442.0,349.0
2104073,Feira Nova do Maranhão - MA,2006,420.0,332.0
2104073,Feira Nova do Maranhão - MA,2007,411.0,370.0
2104073,Feira Nova do Maranhão - MA,2008,391.0,391.0
2104073,Feira Nova do Maranhão - MA,2009,387.0,387.0
2104073,Feira Nova do Maranhão - MA,2010,379.0,379.0
2104073,Feira Nova do Maranhão - MA,2011,378.0,378.0
2104073,Feira Nova do Maranhão - MA,2012,384.0,384.0
2104073,Feira Nova do Maranhão - MA,2013,387.0,407.0
2104073,Feira Nova do Maranhão - MA,2014,329.0,428.0
2104073,Feira Nova do Maranhão - MA,2015,306.0,429.0
2104073,Feira Nova do Maranhão - MA,2016,367.0,478.0
2104073,Feira Nova do Maranhão - MA,2017,398.0,518.0
2104073,Feira Nova do Maranhão - MA,2018,694.0,694.0
2104073,Feira Nova do Maranhão - MA,2019,833.0,816.0
2104073,Feira Nova do Maranhão - MA,2020,846.0,972.0
2104073,Feira Nova do Maranhão - MA,2021,883.0,1280.0
2104073,Feira Nova do Maranhão - MA,2022,928.0,1625.0
2104073,Feira Nova do Maranhão - MA,2023,873.0,2184.0
2104073,Feira Nova do Maranhão - MA,2024,948.0,2558.0
2104081,Fernando Falcão - MA,1997,131.0,56.0
2104081,Fernando Falcão - MA,1998,175.0,88.0
2104081,Fernando Falcão - MA,1999,179.0,90.0
2104081,Fernando Falcão - MA,2000,187.0,93.0
2104081,Fernando Falcão - MA,2001,193.0,97.0
2104081,Fernando Falcão - MA,2002,325.0,163.0
2104081,Fernando Falcão - MA,2003,390.0,214.0
2104081,Fernando Falcão - MA,2004,392.0,215.0
2104081,Fernando Falcão - MA,2005,394.0,276.0
2104081,Fernando Falcão - MA,2006,402.0,322.0
2104081,Fernando Falcão - MA,2007,273.0,246.0
2104081,Fernando Falcão - MA,2008,163.0,163.0
2104081,Fernando Falcão - MA,2009,264.0,264.0
2104081,Fernando Falcão - MA,2010,194.0,291.0
2104081,Fernando Falcão - MA,2011,195.0,292.0
2104081,Fernando Falcão - MA,2012,180.0,270.0
2104081,Fernando Falcão - MA,2013,201.0,301.0
2104081,Fernando Falcão - MA,2014,207.0,207.0
2104081,Fernando Falcão - MA,2015,200.0,280.0
2104081,Fernando Falcão - MA,2016,230.0,333.0
2104081,Fernando Falcão - MA,2017,229.0,436.0
2104081,Fernando Falcão - MA,2018,219.0,384.0
2104081,Fernando Falcão - MA,2019,226.0,384.0
2104081,Fernando Falcão - MA,2020,243.0,424.0
2104081,Fernando Falcão - MA,2021,248.0,459.0
2104081,Fernando Falcão - MA,2022,222.0,432.0
2104081,Fernando Falcão - MA,2023,484.0,988.0
2104081,Fernando Falcão - MA,2024,659.0,1450.0
2104099,Formosa da Serra Negra - MA,1997,635.0,190.0
2104099,Formosa da Serra Negra - MA,1998,636.0,197.0
2104099,Formosa da Serra Negra - MA,1999,640.0,224.0
2104099,Formosa da Serra Negra - MA,2000,563.0,225.0
2104099,Formosa da Serra Negra - MA,2001,574.0,230.0
2104099,Formosa da Serra Negra - MA,2002,628.0,345.0
2104099,Formosa da Serra Negra - MA,2003,631.0,379.0
2104099,Formosa da Serra Negra - MA,2004,632.0,367.0
2104099,Formosa da Serra Negra - MA,2005,540.0,378.0
2104099,Formosa da Serra Negra - MA,2006,566.0,396.0
2104099,Formosa da Serra Negra - MA,2007,514.0,463.0
2104099,Formosa da Serra Negra - MA,2008,509.0,509.0
2104099,Formosa da Serra Negra - MA,2009,514.0,514.0
2104099,Formosa da Serra Negra - MA,2010,509.0,509.0
2104099,Formosa da Serra Negra - MA,2011,520.0,572.0
2104099,Formosa da Serra Negra - MA,2012,547.0,657.0
2104099,Formosa da Serra Negra - MA,2013,666.0,666.0
2104099,Formosa da Serra Negra - MA,2014,688.0,619.0
2104099,Formosa da Serra Negra - MA,2015,698.0,907.0
2104099,Formosa da Serra Negra - MA,2016,706.0,1059.0
2104099,Formosa da Serra Negra - MA,2017,858.0,1373.0
2104099,Formosa da Serra Negra - MA,2018,949.0,1471.0
2104099,Formosa da Serra Negra - MA,2019,948.0,1517.0
2104099,Formosa da Serra Negra - MA,2020,982.0,1670.0
2104099,Formosa da Serra Negra - MA,2021,996.0,1743.0
2104099,Formosa da Serra Negra - MA,2022,1178.0,2179.0
2104099,Formosa da Serra Negra - MA,2023,2234.0,4446.0
2104099,Formosa da Serra Negra - MA,2024,2345.0,5253.0
2104107,Fortaleza dos Nogueiras - MA,1995,1098.0,439.0
2104107,Fortaleza dos Nogueiras - MA,1996,902.0,406.0
2104107,Fortaleza dos Nogueiras - MA,1997,587.0,176.0
2104107,Fortaleza dos Nogueiras - MA,1998,558.0,195.0
2104107,Fortaleza dos Nogueiras - MA,1999,566.0,198.0
2104107,Fortaleza dos Nogueiras - MA,2000,572.0,257.0
2104107,Fortaleza dos Nogueiras - MA,2001,558.0,223.0
2104107,Fortaleza dos Nogueiras - MA,2002,1985.0,992.0
2104107,Fortaleza dos Nogueiras - MA,2003,1367.0,820.0
2104107,Fortaleza dos Nogueiras - MA,2004,1368.0,793.0
2104107,Fortaleza dos Nogueiras - MA,2005,1366.0,942.0
2104107,Fortaleza dos Nogueiras - MA,2006,1325.0,927.0
2104107,Fortaleza dos Nogueiras - MA,2007,1327.0,1327.0
2104107,Fortaleza dos Nogueiras - MA,2008,1105.0,1105.0
2104107,Fortaleza dos Nogueiras - MA,2009,1116.0,1116.0
2104107,Fortaleza dos Nogueiras - MA,2010,1121.0,1121.0
2104107,Fortaleza dos Nogueiras - MA,2011,1025.0,1128.0
2104107,Fortaleza dos Nogueiras - MA,2012,1091.0,1309.0
2104107,Fortaleza dos Nogueiras - MA,2013,1417.0,1558.0
2104107,Fortaleza dos Nogueiras - MA,2014,1368.0,1368.0
2104107,Fortaleza dos Nogueiras - MA,2015,1325.0,1590.0
2104107,Fortaleza dos Nogueiras - MA,2016,1290.0,1935.0
2104107,Fortaleza dos Nogueiras - MA,2017,1292.0,1938.0
2104107,Fortaleza dos Nogueiras - MA,2018,1291.0,1936.0
2104107,Fortaleza dos Nogueiras - MA,2019,1296.0,1879.0
2104107,Fortaleza dos Nogueiras - MA,2020,1304.0,1994.0
2104107,Fortaleza dos Nogueiras - MA,2021,1320.0,2310.0
2104107,Fortaleza dos Nogueiras - MA,2022,1531.0,2756.0
2104107,Fortaleza dos Nogueiras - MA,2023,1535.0,3836.0
2104107,Fortaleza dos Nogueiras - MA,2024,1831.0,4670.0
2104206,Fortuna - MA,1995,314.0,170.0
2104206,Fortuna - MA,1996,213.0,115.0
2104206,Fortuna - MA,1997,196.0,69.0
2104206,Fortuna - MA,1998,199.0,119.0
2104206,Fortuna - MA,1999,300.0,135.0
2104206,Fortuna - MA,2000,310.0,140.0
2104206,Fortuna - MA,2001,317.0,190.0
2104206,Fortuna - MA,2002,328.0,229.0
2104206,Fortuna - MA,2003,538.0,403.0
2104206,Fortuna - MA,2004,661.0,529.0
2104206,Fortuna - MA,2005,598.0,509.0
2104206,Fortuna - MA,2006,644.0,579.0
2104206,Fortuna - MA,2007,572.0,629.0
2104206,Fortuna - MA,2008,555.0,666.0
2104206,Fortuna - MA,2009,800.0,1200.0
2104206,Fortuna - MA,2010,903.0,1355.0
2104206,Fortuna - MA,2011,1004.0,1204.0
2104206,Fortuna - MA,2012,921.0,1381.0
2104206,Fortuna - MA,2013,931.0,1583.0
2104206,Fortuna - MA,2014,1100.0,1981.0
2104206,Fortuna - MA,2015,1155.0,1848.0
2104206,Fortuna - MA,2016,1159.0,2085.0
2104206,Fortuna - MA,2017,1342.0,2684.0
2104206,Fortuna - MA,2018,1338.0,2275.0
2104206,Fortuna - MA,2019,1360.0,1863.0
2104206,Fortuna - MA,2020,1388.0,1873.0
2104206,Fortuna - MA,2021,1396.0,2428.0
2104206,Fortuna - MA,2022,1276.0,2373.0
2104206,Fortuna - MA,2023,1246.0,4360.0
2104206,Fortuna - MA,2024,1145.0,4581.0
2104305,Godofredo Viana - MA,1995,505.0,227.0
2104305,Godofredo Viana - MA,1996,566.0,227.0
2104305,Godofredo Viana - MA,1997,25.0,9.0
2104305,Godofredo Viana - MA,1998,37.0,11.0
2104305,Godofredo Viana - MA,1999,41.0,16.0
2104305,Godofredo Viana - MA,2000,51.0,17.0
2104305,Godofredo Viana - MA,2001,133.0,66.0
2104305,Godofredo Viana - MA,2002,130.0,91.0
2104305,Godofredo Viana - MA,2003,123.0,92.0
2104305,Godofredo Viana - MA,2004,129.0,116.0
2104305,Godofredo Viana - MA,2005,192.0,163.0
2104305,Godofredo Viana - MA,2006,200.0,180.0
2104305,Godofredo Viana - MA,2007,191.0,191.0
2104305,Godofredo Viana - MA,2008,177.0,186.0
2104305,Godofredo Viana - MA,2009,168.0,168.0
2104305,Godofredo Viana - MA,2010,170.0,170.0
2104305,Godofredo Viana - MA,2011,174.0,191.0
2104305,Godofredo Viana - MA,2012,128.0,154.0
2104305,Godofredo Viana - MA,2013,144.0,194.0
2104305,Godofredo Viana - MA,2014,145.0,218.0
2104305,Godofredo Viana - MA,2015,132.0,224.0
2104305,Godofredo Viana - MA,2016,134.0,241.0
2104305,Godofredo Viana - MA,2017,135.0,249.0
2104305,Godofredo Viana - MA,2018,108.0,194.0
2104305,Godofredo Viana - MA,2019,104.0,176.0
2104305,Godofredo Viana - MA,2020,105.0,182.0
2104305,Godofredo Viana - MA,2021,115.0,218.0
2104305,Godofredo Viana - MA,2022,113.0,284.0
2104305,Godofredo Viana - MA,2023,92.0,211.0
2104305,Godofredo Viana - MA,2024,79.0,205.0
2104404,Gonçalves Dias - MA,1995,1040.0,624.0
2104404,Gonçalves Dias - MA,1996,574.0,287.0
2104404,Gonçalves Dias - MA,1997,582.0,291.0
2104404,Gonçalves Dias - MA,1998,586.0,293.0
2104404,Gonçalves Dias - MA,1999,601.0,300.0
2104404,Gonçalves Dias - MA,2000,604.0,302.0
2104404,Gonçalves Dias - MA,2001,613.0,306.0
2104404,Gonçalves Dias - MA,2002,614.0,368.0
2104404,Gonçalves Dias - MA,2003,618.0,494.0
2104404,Gonçalves Dias - MA,2004,620.0,558.0
2104404,Gonçalves Dias - MA,2005,539.0,512.0
2104404,Gonçalves Dias - MA,2006,560.0,560.0
2104404,Gonçalves Dias - MA,2007,577.0,634.0
2104404,Gonçalves Dias - MA,2008,432.0,432.0
2104404,Gonçalves Dias - MA,2009,561.0,730.0
2104404,Gonçalves Dias - MA,2010,658.0,987.0
2104404,Gonçalves Dias - MA,2011,645.0,645.0
2104404,Gonçalves Dias - MA,2012,694.0,1111.0
